class,period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS
0,1.592633181,5.5605,6.33E+02,1.56,1053,290.51,4506,0.651
1,67.5923754,12.249,4.16E+03,12.1,588,28.2,6038,1.744
1,17.02902786,4.645,5.69E+02,2.54,755,76.66,5839,1.067
1,6.84619236,3.529,2.47E+02,1.67,1022,258.41,5839,1.067
1,67.8321638,7.358,5.08E+02,2.39,476,12.14,5839,1.067
1,43.1312147,3.198,4.48E+02,2.39,554,22.21,5839,1.067
1,1.224866441,1.7086,1.96E+02,1.54,1741,2174.33,5553,1.107
1,37.8102649,8.733,5.70E+02,2.33,566,24.27,6085,0.973
1,25.93406406,4.6142,4.15E+02,2.48,695,55.1,5952,1.225
1,83.4463485,6.536,5.03E+02,2.73,471,11.59,5952,1.225
0,7.04710032,2.926,4.01E+02,25.2,986,223.84,5766,1.068
1,12.99204853,6.0175,2.71E+02,2.03,866,132.94,5765,1.242
0,11.11620211,4.211,4.84E+03,8.96,853,125.21,6122,0.996
0,1.922861499,3.5734,1.92E+03,5.09,1392,884.12,5778,0.911
0,0.635445336,1.8592,2.55E+03,19,1177,451.42,3920,0.55
0,1.665784138,1.8946,2.01E+03,97.27,2636,11424.49,6261,2.789
0,55.6639167,23.546,3.41E+03,34.14,434,8.38,5587,0.853
1,52.09081627,8.6388,2.89E+03,7.14,592,29.07,6198,1.324
0,7.1548608,7.694,7.80E+02,7.41,1482,1141.57,7443,1.739
1,4.28746668,1.5693,7.90E+02,2.29,942,186.31,5296,0.815
0,2.002779769,2.231,2.61E+02,1.42,1311,696.4,5346,0.892
1,8.18739443,3.0472,5.18E+02,1.92,782,88.36,5251,0.849
1,76.0498163,7.158,4.46E+02,1.75,372,4.53,5251,0.849
1,3.341799486,2.9254,1.78E+02,1.67,1356,798.41,5873,1.235
0,3.3226948,3.568,7.87E+01,15.33,3859,52428.3,5234,16.959
0,36.97708808,4.737,1.27E+03,38.6,602,31.08,5589,1.239
0,1.851409163,10.232,2.33E+02,20.42,2154,5090.14,7117,1.469
0,1.303859704,2.8239,3.67E+01,0.98,2393,7759.2,6802,1.521
0,145.5624926,5.4126,2.93E+03,40.15,387,5.33,6148,1.095
1,3.749105745,1.9826,1.83E+02,1.68,1160,428.25,5751,0.983
1,11.08956602,6.2877,1.48E+02,3.51,1422,965.62,6353,2.867
1,7.37290344,2.172,2.05E+02,2.67,1004,240.11,5973,1.07
0,7.24476126,2.3145,5.80E+01,0.65,837,116.02,5370,0.874
1,119.0624882,3.1188,5.37E+03,10.4,366,4.26,5697,0.92
1,8.70798309,2.4904,1.42E+03,2.01,543,20.59,4362,0.554
1,14.8623076,3.161,8.40E+02,1.57,454,10.08,4362,0.554
1,4.17634276,2.335,5.32E+02,1.23,694,54.8,4362,0.554
1,27.40229859,6.8491,7.48E+02,3.63,734,68.46,6198,1.324
1,3.179267286,1.0246,2.01E+02,1.21,1101,347.01,5511,0.857
1,10.38122447,2.715,8.02E+02,2.18,672,48.37,5095,0.78
1,24.5709023,3.587,7.64E+02,2.82,505,15.33,5095,0.78
0,81.221876,4.1135,9.88E+03,16.59,385,5.2,5619,0.874
0,0.817026268,2.0799,1.15E+03,2.92,1784,2386.13,5619,0.874
1,3.024092505,2.8021,7.77E+03,12.14,1489,1162.54,6063,1.358
0,5.670155713,0.9361,5.37E+02,5.85,341,3.21,3337,0.183
1,1.022678654,1.3712,1.29E+02,1.14,1734,2138.47,5366,1.02
1,12.10968709,6.3461,2.85E+02,2.98,1005,240.8,6021,1.458
1,4.75796103,4.66,1.25E+02,1.7,1372,835.65,6021,1.458
1,20.4972755,8.536,2.43E+02,2.96,843,119.42,6021,1.458
0,13.55480534,2.288,4.83E+01,0.62,679,50.41,5370,0.874
0,29.74454668,23.2842,6.69E+04,20.06,455,10.1,4889,0.788
0,14.15402428,4.47001,6.16E+04,53.25,777,86.13,5850,1.037
0,0.844786082,3.5289,2.47E+03,35.27,1864,2846.03,5705,0.915
0,0.848483947,1.4451,1.91E+03,32.11,1908,3117.82,5941,0.936
0,11.99097576,5.7401,2.12E+03,37.47,880,141.63,6110,1.072
1,53.5292702,5.668,1.09E+03,2.28,348,3.48,4736,0.708
0,0.393726813,2.95,5.65E+02,24.17,2705,12661.53,6277,1.031
1,2.757584622,0.9267,5.63E+02,1.01,615,33.79,3683,0.424
1,0.928310036,1.1899,3.76E+02,1.16,1115,365.72,4109,0.602
1,13.48457668,5.0197,6.54E+02,3.39,929,176.29,6198,1.324
1,31.8841473,6.122,9.10E+02,3.7,563,23.82,5779,0.974
1,16.15811112,6.049,2.32E+03,86.13,660,44.83,5619,0.874
0,67.69213907,51.349,2.55E+04,175.98,1173,448.21,5355,10.703
1,12.06222962,2.0584,3.00E+02,1.62,750,74.8,5547,0.933
1,9.93146307,5.678,3.99E+02,2.41,931,177.83,5782,1.22
1,21.85362905,3.439,3.56E+02,1.75,618,34.57,5830,0.876
1,8.19345065,5.234,1.15E+02,1.74,1144,405.75,6021,1.458
0,19.97867,10.168,9.44E+02,6.85,1351,788.02,9651,1.895
1,41.8059544,6.057,4.34E+02,2.02,533,19.02,5907,0.973
0,15.45158184,2.406,8.53E+01,2.02,1285,643.83,7839,2.069
0,89.69816853,5.5418,2.73E+05,102.08,554,22.33,6214,1.583
0,1.187352427,4.999,2.07E+04,67.35,2251,6067.3,6424,1.489
0,3.012476582,3.1424,1.14E+03,65.25,2371,7471.65,8601,2.031
1,4.77800306,2.7361,4.73E+02,1.85,932,177.79,5192,0.873
0,7.814839231,3.0122,2.01E+03,5.33,903,156.74,5887,0.931
0,29.7452499,22.695,7.79E+02,3.6,557,22.74,5334,1.004
1,5.32667299,3.4045,6.11E+02,2.26,1007,242.97,5831,0.921
0,0.741057213,1.05299,2.00E+03,26.67,1730,2128.29,5496,0.776
0,2.988085455,3.68,8.03E+02,21.81,1101,348.05,5497,0.809
0,2.783883492,2.4546,9.04E+02,67.17,1934,3304.55,6028,2.147
0,0.393727296,3.02,9.04E+02,23.05,2216,5746.51,5628,0.808
1,8.17242644,3.902,8.64E+02,3.29,858,127.95,5705,0.905
1,1295.362215,28.297,8.71E+03,57.82,169,0.19,5609,1.048
1,13.0607936,3.215,2.37E+02,1.45,734,68.66,5830,0.876
1,4.2989201,2.747,2.38E+02,2.12,1046,283.62,5300,0.986
0,25.9518461,14.581,1.06E+03,22.32,521,17.37,5372,0.796
0,25.9518536,14.755,2.02E+03,24.6,494,14.09,5198,0.742
0,5.68628739,17.573,5.56E+03,4.5,1059,297.81,6052,0.956
0,15.66388695,2.4775,5.14E+03,27.36,1060,298.77,5996,2.221
0,4.020628573,4.4085,2.09E+04,16.94,1232,543.92,6210,1.033
1,5.714817603,3.14126,1.23E+04,9.29,943,187.27,5695,0.842
0,185.0228822,4.87326,4.35E+04,49.82,379,4.89,6025,1.367
0,2.897432135,3.1793,1.22E+03,14.35,2170,5240,5970,2.994
1,8.70420525,2.9385,1.07E+03,2.86,748,74.13,5074,0.863
1,8.1280933,3.727,2.24E+02,1.39,875,138.51,5831,0.921
1,2.83668931,3.031,1.66E+02,1.19,1242,562.48,5831,0.921
1,0.974868896,1.6191,1.98E+02,1.16,1612,1605.87,5487,0.832
1,4.89721006,1.812,2.74E+02,1.48,904,157.93,5093,0.847
0,2.757794163,2.7644,3.90E+04,20.05,1231,542.43,5747,0.891
0,1.914158508,3.2917,7.83E+03,13.63,1646,1730.47,6289,1.118
0,3.98216698,2.396,3.81E+02,3.32,1374,842.48,5570,1.548
0,0.643794198,1.5662,4.57E+02,19.51,2011,3852.91,5958,0.83
1,16.08832318,5.731,5.98E+02,3.42,875,138.64,6157,1.33
1,10.30067919,4.885,2.72E+02,2.2,1015,251.55,6157,1.33
1,35.6757453,7.381,4.71E+02,3.02,671,47.96,6157,1.33
0,161.7883271,5.31,8.78E+04,36.14,375,4.68,6018,1.212
1,16.56806842,4.2647,1.33E+03,2.54,548,21.27,4987,0.716
1,47.3329299,2.708,9.32E+02,2.18,386,5.25,4987,0.716
0,0.856895349,1.3078,8.22E+01,0.82,1881,2960.82,6021,0.873
1,40.8065333,13.135,3.14E+02,3.71,772,83.75,6207,2.097
1,2.46697039,1.6345,3.09E+02,1.56,1139,398.42,5074,0.863
1,2.624234833,1.3874,2.61E+03,5.11,1164,434.31,5340,0.899
1,6.61836309,3.6813,5.49E+02,2.98,1066,304.65,5529,1.294
1,107.7214092,8.042,1.40E+03,4.75,421,7.39,5529,1.294
1,92.77779,6.64,3.59E+02,1.92,410,6.7,5888,1.019
0,5.251916208,4.9095,1.06E+04,37.15,952,194.17,5542,0.872
1,9.673958488,3.2641,9.53E+02,2.63,736,69.42,5192,0.873
0,100.3039228,8.702,5.45E+03,29.55,313,2.26,5055,0.772
0,0.986620248,3.9722,1.35E+03,43.98,2308,6719.67,6243,1.385
1,14.12847677,3.685,6.29E+02,2.73,739,70.5,5779,0.974
1,48.6478543,5.464,6.42E+02,4.14,489,13.57,5779,0.974
1,8.39842977,6.344,3.40E+02,2,984,221.66,6309,1.044
1,8.63847391,5.4566,3.96E+02,5.99,1419,958.35,5684,3.046
1,422.917678,31.274,1.37E+03,5.89,292,1.73,5796,1.444
1,140.10765,18.503,2.67E+02,3.42,511,16.17,6207,2.097
1,3.4815917,1.8069,1.35E+02,1.17,1156,421.61,5405,1.022
0,8.360616221,7.5385,2.81E+04,40.35,1263,601.6,5463,2.445
0,1.838514968,2.7391,2.72E+03,4.86,1426,974.1,5751,0.94
1,35.61760233,8.4559,4.63E+03,5.17,456,10.19,5123,0.779
0,1.09206833,1.8596,2.19E+02,1.29,1611,1588.89,5639,0.859
1,10.12805158,3.517,4.77E+02,1.95,767,81.77,5676,0.82
0,1.613001111,2.394,1.04E+02,1.25,1680,1878.1,5580,1.205
1,3.770551475,3.8077,1.24E+04,12.05,1302,679.75,6322,1.075
0,1.343767797,1.9405,4.70E+03,18.66,2654,11675.38,6324,2.312
0,29.12436474,3.4209,6.50E+03,15.25,356,3.81,4457,0.481
0,31.82814583,2.917,4.46E+03,35.8,564,23.97,5908,0.92
0,3.629442796,5.63,4.27E+02,3.28,1434,1001.35,6506,1.217
0,0.553261874,0.8875,1.04E+03,97.36,3689,43709.08,5679,3.142
1,5.72812616,2.0295,6.43E+02,1.38,569,24.74,3968,0.548
1,3.75574267,2.2911,4.17E+02,1.58,977,215.46,5311,0.788
0,7.44042933,2.991,5.47E+02,2.74,883,144.12,5815,0.877
1,6.581477136,3.0896,2.32E+03,4.56,881,142.63,5188,0.973
0,24.66919273,7.03515,7.38E+03,77.76,1485,1150.61,5313,9.327
1,2.382652873,1.8888,7.05E+02,2.74,1237,553.53,5188,0.973
1,24.66461416,2.8579,2.40E+03,5.34,567,24.53,5188,0.973
1,11.51517167,2.006,1.36E+03,2.9,657,43.96,5177,0.798
1,7.641567589,3.41018,2.27E+03,4.91,899,154.25,5356,1.055
0,30.6113932,3.576,3.47E+03,19.68,317,2.38,3900,0.534
1,7.40742502,3.675,4.42E+02,2.01,938,183.15,5922,0.961
0,569.934135,4.1904,1.89E+04,38.98,296,1.81,5367,2.057
0,5.09246539,3.659,2.54E+02,1.17,844,119.7,5037,0.751
0,1.103971357,0.926,3.18E+02,1.37,1471,1109.79,5409,0.746
1,10.91610834,3.6496,1.48E+03,3.93,758,78.19,5575,0.932
1,3.353732008,1.4598,1.26E+03,1.65,615,33.76,3789,0.46
1,6.877446033,1.3692,1.63E+03,2.05,484,12.95,3789,0.46
1,28.46464804,2.6657,1.63E+03,1.87,301,1.95,3789,0.46
0,0.293630085,2.3857,2.02E+03,26.35,2503,9283.34,5665,0.843
1,42.89645024,5.6897,5.55E+02,2,448,9.54,5192,0.873
0,2.44199803,2.759,2.52E+02,1.44,1282,638.05,5970,0.796
1,30.5872153,5.3698,4.65E+02,2.32,621,35.08,5944,1.082
1,7.09712124,2.1059,3.70E+02,0.74,425,7.73,3569,0.389
0,2.6827683,2.957,7.98E+01,1.19,1551,1366.57,6180,1.223
1,3.601465336,2.2753,7.78E+02,2.31,996,232.65,5052,0.855
0,3.108251172,2.5048,1.87E+03,4.43,1096,340.69,5330,0.847
1,25.8474958,5.985,5.37E+02,2.4,672,48.23,6297,1.031
1,40.715561,6.894,6.81E+02,2.7,578,26.34,6297,1.031
0,20.42720701,3.447,1.27E+03,4.42,674,48.72,6014,0.958
0,6.198273591,7.53837,4.73E+04,19.81,985,222.23,6038,0.898
0,1.023471798,2.3499,8.61E+02,3.78,1727,2103.09,5741,0.893
0,0.51872711,1.252,7.14E+02,19.07,1965,3537.27,5572,0.762
1,17.31711739,3.1518,1.47E+03,2.04,454,10.07,4719,0.502
1,9.42889884,4.4481,5.65E+02,4.39,1163,432.9,5897,1.86
0,1.096583368,2.1188,3.09E+02,1.35,1474,1119.9,5222,0.763
1,9.95639775,5.615,5.11E+02,28.15,905,158.42,6161,1.053
1,6.50327035,2.591,4.18E+02,1.67,804,98.81,4999,0.843
1,4.09667624,2.19,3.02E+02,1.42,938,182.9,4999,0.843
1,1.196548464,1.2592,2.25E+02,1.25,1414,945.12,4999,0.843
1,11.47609015,5.046,1.82E+02,2.07,984,221.34,6071,1.41
1,25.2630467,6.22,1.26E+02,1.71,756,77.24,6071,1.41
1,0.677374687,1.8361,7.67E+01,0.9,2099,4572.56,5718,1.037
1,10.43547031,3.4167,2.10E+02,1.22,759,78.35,5528,0.853
1,7.41084314,3.245,1.24E+02,0.94,850,123.4,5528,0.853
1,28.59914031,3.6567,1.59E+03,1.83,298,1.87,3755,0.461
1,24.58716355,3.984,9.08E+02,2.37,530,18.72,5474,0.749
0,34.19360031,5.41382,1.37E+04,21.95,778,86.74,6129,1.786
1,12.53248222,4.0168,1.15E+03,3.24,775,85.15,5997,0.904
1,31.20169247,2.15663,3.45E+04,8.31,286,1.59,3748,0.449
1,13.19720694,3.4872,2.14E+03,4.18,642,40.03,4954,0.885
1,14.85890852,3.5252,3.27E+03,5.94,720,63.52,5356,1.055
1,4.08897299,3.585,1.58E+02,2.36,1537,1317.96,5897,1.86
0,2.866680334,1.1264,7.12E+02,2.93,1045,282.64,5238,0.764
1,17.44486016,4.445,8.27E+02,3.24,679,50.32,5568,0.966
0,8.30697421,2.76,1.59E+02,37.99,1246,570.93,5300,2.124
1,7.33685101,3.548,3.26E+02,1.52,875,138.46,5795,0.848
0,22.65117451,3.6895,2.25E+03,7.62,855,126.57,6968,1.333
0,1.204274435,1.3362,1.86E+02,1.19,1564,1413.91,5668,0.849
1,7.71790675,1.84,3.07E+02,0.9,502,15.01,3975,0.509
1,27.6652847,6.633,4.69E+02,2.21,641,39.94,6036,1.017
0,0.948950734,4.0245,2.13E+03,36.87,2103,4636.91,6307,1.133
1,14.55730897,7.7643,9.57E+02,4.32,879,141,5774,1.412
0,4.722254104,3.451,8.27E+04,14.45,557,22.67,3801,0.488
0,0.635069939,2.07171,3.31E+04,57.77,2351,7193.72,6340,1.058
1,6.810823723,7.98574,1.44E+04,26.06,1626,1656.16,7226,2.079
0,0.933746515,6.6522,2.94E+03,25.54,1508,1222.25,5252,0.716
0,1.872421727,1.5261,3.02E+03,5.65,1298,672.92,5337,0.825
1,33.6528474,3.9616,1.14E+03,3.05,470,11.5,4954,0.885
1,5.90127815,2.1979,1.53E+03,1.94,514,16.54,3731,0.498
1,8.75209691,2.3742,1.37E+03,1.83,451,9.76,3731,0.498
1,22.78078241,3.3002,1.93E+03,2.17,328,2.73,3731,0.498
1,2.896005211,1.6776,6.14E+02,1.23,652,42.53,3731,0.498
1,0.742957911,0.6688,8.43E+02,1.47,1026,262.51,3731,0.498
0,54.35635067,6.4345,1.05E+04,38.81,566,24.18,6161,1.255
0,0.54624855,2.0543,6.40E+02,18.93,1837,2677.36,5414,0.714
1,18.82744023,4.664,1.01E+03,2.7,632,37.82,5687,0.86
0,8.4120069,3.923,8.20E+02,1.71,590,28.69,4502,0.621
1,5.747711909,1.8923,8.20E+02,1.86,641,40.07,4252,0.632
1,3.504691252,1.9811,3.15E+02,2.03,1165,435.21,5356,1.055
0,0.995861402,1.1507,4.99E+03,26.93,1477,1124.35,5286,0.706
1,86.67856052,10.1289,8.24E+03,9.83,434,8.41,5822,1.081
1,12.21828097,2.6969,1.84E+03,5.1,835,114.59,5822,1.081
0,8.387210055,1.6477,4.95E+03,72.52,1211,509.55,6089,1.795
0,15.2384539,19.292,7.02E+03,9.84,829,111.67,6384,1.086
0,0.413334492,2.3808,2.03E+03,31.52,2509,9374.09,5973,1.016
0,0.93374614,6.551,1.72E+03,149.71,3303,28084.15,5438,4.319
0,6.47179275,6.788,4.03E+02,2.08,1075,316,6341,1.033
1,64.617518,5.796,2.49E+03,5.4,383,5.09,5043,0.881
1,13.21409607,3.5641,1.15E+03,2.77,629,36.95,5333,0.728
1,6.05729966,3.7419,3.85E+02,1.94,947,189.98,5334,1.004
1,3.584101048,2.7316,2.61E+03,4.66,1131,386.66,5739,0.922
1,1.763587535,3.16877,4.59E+03,21.42,3559,37958.27,9107,3.031
1,5.014234733,4.589,6.54E+03,10.63,1308,692.13,6490,1.307
1,8.11528727,3.211,8.35E+02,3.1,879,140.92,5926,0.887
1,36.9250409,4.9381,9.02E+02,3.01,530,18.7,5926,0.887
0,37.4783492,5.317,1.47E+03,10.05,262,1.12,3687,0.44
0,8.09695764,3.319,2.84E+02,34,1197,484.58,5949,1.707
1,32.3122867,6.569,6.78E+02,4.84,699,56.49,5821,1.494
1,9.22961384,2.235,4.92E+02,2.79,1021,257.11,6320,1.252
1,14.5598556,5.624,2.91E+02,1.64,758,78.26,5959,0.966
1,4.176254191,3.6716,1.36E+03,3.07,876,139.48,4957,0.776
0,0.528755447,5.714,4.09E+02,47.75,3271,27241.45,6151,1.954
1,6.10027621,4.7476,7.67E+02,2.59,990,227.15,5957,0.937
1,51.59809554,2.0153,5.87E+03,6.57,449,9.61,5681,0.859
1,1500,7.109,9.59E+03,9.8,139,0.09,5606,0.76
0,10.9110487,7.033,4.02E+02,2.36,786,90.07,5903,0.864
1,8.408878137,3.4967,7.99E+02,2.28,809,101.22,5551,0.812
1,10.93725572,3.0822,4.22E+02,2.41,777,86.28,5334,1.004
1,2.97136658,2.716,2.33E+02,1.52,1200,490.13,5334,1.004
1,158.6850022,11.5372,8.98E+02,3.08,350,3.53,5751,1.034
1,2.936527336,1.771,3.52E+02,1.92,1209,505.22,5359,1.002
1,7.03902016,3.8633,5.30E+02,2.45,1051,288.92,6321,1.058
1,8.360870704,2.7144,2.04E+03,3.67,690,53.68,4743,0.81
0,3.14051153,8.2806,1.44E+03,31.01,1306,689.48,6108,0.974
1,21.76129812,1.243,1.30E+03,2.53,486,13.18,4859,0.72
0,12.71379418,2.44093,3.67E+04,2.31,181,0.26,2661,0.116
0,15.80110003,6.37505,3.75E+04,15.61,614,33.6,5383,0.789
1,1500.140677,25.727,4.13E+03,18.35,206,0.42,5009,2.283
0,1.739428983,2.4894,5.90E+03,268.65,1268,612.49,5415,0.742
0,1.217266418,3.3208,5.81E+03,14.49,2378,7548.29,6631,1.638
0,19.56309252,6.9547,1.30E+04,23.76,965,205.39,6208,1.831
0,3.7228551,12.8164,2.97E+03,5.67,1118,368.33,5873,0.863
0,48.93786896,6.5868,7.24E+03,24.19,764,80.37,7066,1.761
0,5.48990788,4.02,5.99E+02,23.6,1039,275.65,5982,0.96
1,161.5278347,3.6734,4.65E+03,8.19,366,4.25,5778,1.213
0,0.73093905,2.8437,4.51E+02,1.45,1488,1159.62,4768,0.711
1,11.39102358,2.303,4.49E+02,1.67,618,34.55,4983,0.728
1,12.33343853,6.221,5.36E+02,4.12,915,165.3,5896,1.24
1,8.01500821,3.0137,3.63E+02,2,865,132.46,5359,1.002
0,0.933749941,6.606,4.15E+02,12.93,919,168.44,3682,0.48
1,7.053934488,1.7244,5.12E+02,2.36,840,117.33,5357,0.863
1,4.29263699,2.7,6.14E+01,0.68,991,227.69,5357,0.863
1,7.6746614,1.9374,5.03E+02,2.8,957,198.67,6063,1.001
0,0.445275074,2.276,2.55E+02,1.21,1950,3419.7,5346,0.725
1,1.213770423,0.5532,1.82E+03,0.78,525,18.03,3292,0.148
1,0.453287416,0.4445,1.46E+03,0.76,729,66.14,3292,0.148
0,10.81013273,4.4618,6.17E+03,13.95,985,222.68,6211,1.284
1,1.865114193,0.4279,1.12E+03,0.66,455,10.1,3292,0.148
0,3.273699006,3.07626,6.86E+03,22.36,3060,20728.79,10816,2.493
0,7.047103499,3.3208,7.13E+04,51.86,955,196.62,5730,1.035
0,0.530300102,2.8502,3.04E+03,35.73,2410,7972.18,6184,1.038
0,1.073917869,2.4305,1.93E+03,33.01,1794,2450.63,5962,0.959
0,4.206096814,10.7381,1.30E+03,32.66,1252,581.11,6306,1.076
0,19.56313723,6.8575,5.54E+03,9.73,706,58.71,5766,1.077
0,2.227718792,4.9699,1.04E+03,8.88,1400,906.46,6038,0.922
0,0.591914504,1.0225,1.06E+03,27.21,1646,1746.78,5122,0.655
1,36.7704935,4.42,1.35E+03,2.83,437,8.6,5142,0.755
1,14.58932429,2.4184,8.31E+02,2.32,594,29.53,5142,0.755
1,0.764017553,1.103,1.28E+02,0.86,1589,1503.79,5142,0.755
1,59.8780258,4.8027,1.42E+03,2.19,273,1.31,4016,0.599
1,20.51360192,3.4769,1.17E+03,2.58,540,20.15,5310,0.704
1,74.92768653,4.74,4.12E+03,6.39,409,6.62,5618,0.897
1,150.0189511,4.3823,4.32E+03,32.6,325,2.62,5618,0.897
1,2.613020421,1.9588,6.00E+02,1.5,713,61.24,3883,0.517
1,0.927859786,1.4279,5.15E+02,1.79,1361,813.3,4815,0.699
1,205.912735,9.992,2.38E+03,4.68,298,1.85,5644,0.969
1,7.10695741,5.1462,1.31E+02,1.72,1157,422.8,5761,1.518
1,0.783276173,1.6735,2.65E+02,1.98,2149,5056.88,5640,1.233
1,3.17405898,2.3156,2.82E+02,2.09,1348,780.46,5640,1.233
1,2.1395563,2.0678,2.66E+02,1.76,1425,974.3,5534,1.08
1,4.807103254,0.9393,4.51E+02,2.96,1088,330.84,5534,1.08
1,21.4054422,11.721,4.09E+02,11.64,1087,330,4838,4.361
1,10.5007712,14.522,1.83E+02,5.68,1378,852.28,4838,4.361
1,2.633852528,2.0206,2.60E+02,1.38,1131,387.43,5114,0.878
1,6.18670882,2.909,2.03E+02,1.21,851,123.96,5114,0.878
1,1.796320953,1.9139,2.11E+02,1.2,1367,827.82,5576,0.829
1,3.468073,2.361,2.44E+02,1.29,1098,343.57,5576,0.829
1,5.9142668,2.661,2.53E+02,1.31,919,168.51,5576,0.829
1,14.00640392,4.6919,7.16E+02,3.11,807,100.09,5788,1.124
1,3.546531809,2.2746,4.43E+02,2.18,1212,510.26,5993,0.986
1,5.70070626,1.6408,3.80E+02,2.03,1035,270.62,5993,0.986
1,20.8341497,4.522,8.03E+02,2.26,563,23.82,5296,0.808
1,7.0556584,3.0479,7.06E+02,2.13,808,100.88,5296,0.808
1,10.47548084,2.3024,1.07E+03,2.11,540,20.15,4463,0.611
1,22.92886314,2.0831,9.09E+02,2.08,416,7.09,4463,0.611
1,77.4740991,4.168,1.54E+03,2.63,277,1.4,4463,0.611
1,345.1589354,7.5646,5.09E+03,7.79,241,0.8,5597,0.931
1,6.88595222,4.148,4.29E+02,2.68,946,189.35,5616,0.999
1,99.6442783,5.1772,3.22E+03,8.48,415,6.98,6102,1.016
0,3.125814002,1.7895,2.39E+02,1.88,1460,1073.04,6358,1.181
1,5.660669429,4.6483,7.38E+02,3.24,1115,365.53,5746,1.173
0,10.80487163,2.7215,2.93E+02,1.71,857,127.84,6092,0.998
1,13.71938426,5.5677,3.16E+02,1.98,864,131.94,6387,1.105
1,29.2214959,4.014,3.94E+02,1.81,539,20.03,5576,0.829
1,44.8520997,3.5729,7.81E+02,3.35,513,16.35,5514,1.071
1,20.34237838,2.3351,5.65E+02,2.88,667,46.93,5514,1.071
1,118.3786735,9.5574,1.08E+03,3.4,376,4.75,5657,1.046
1,23.58444746,5.5545,4.29E+02,3,730,66.96,5655,1.354
1,11.97884409,3.751,7.08E+02,2.11,678,49.87,5296,0.808
1,3.71545593,2.558,3.32E+02,1.46,1001,237.42,5296,0.808
1,2.58083264,2.1729,2.70E+02,1.31,1130,386.18,5296,0.808
0,1.487084251,1.3233,2.96E+02,1.6,1462,1076.29,5650,0.876
1,19.25404023,4.6509,9.88E+02,3.04,657,44.17,5798,0.941
1,15.0549356,4.801,2.56E+02,1.6,729,66.72,5616,0.999
1,2.92721119,2.545,1.70E+02,1.29,1258,593.23,5616,0.999
1,38.2856338,6.512,3.23E+02,1.77,534,19.24,5616,0.999
1,19.80787763,3.453,6.16E+02,2.08,624,35.89,5775,0.84
1,2.343230566,2.0424,2.47E+02,1.18,1054,292.31,4798,0.782
1,19.03723442,3.3882,4.01E+02,5.74,1051,288.04,5248,2.892
0,2.73987398,4.15886,2.06E+04,34.83,2113,4705.3,6520,2.26
0,5.801880653,4.2608,4.19E+04,19.91,964,203.62,5845,0.874
0,85.34092607,10.6141,5.17E+04,1177.65,409,6.61,6004,0.898
0,0.782045734,1.7945,1.62E+04,45.05,2070,4332.1,6113,0.995
1,0.576078683,1.63253,1.01E+04,23.23,1982,3647.63,5693,0.816
1,10.1171684,4.6677,2.89E+02,3.07,1163,433.41,6306,1.792
1,19.12947603,3.9622,4.51E+02,4.23,817,105.25,5372,1.71
1,83.5781976,7.2487,6.31E+02,6.63,655,43.62,6056,2.562
1,6.1469956,3.3153,2.50E+02,2.04,1164,433.72,6110,1.296
0,0.522457732,0.8907,1.44E+02,1.52,2308,6715.55,5991,0.954
1,54.1558384,4.432,1.11E+03,3.88,466,11.12,5798,0.941
1,3.548465446,4.56904,7.25E+03,14.92,1640,1708.28,6290,1.746
1,11.1199028,3.3759,6.36E+02,2.08,649,42.07,5078,0.766
1,0.567856484,1.0258,3.35E+02,1.55,1848,2760.23,5073,0.853
0,251.0597249,5.1095,7.42E+03,44.2,301,1.93,5714,1.086
0,11.70219638,2.6658,6.40E+02,16.15,719,63.16,5758,0.762
1,40.7150498,8.587,5.64E+02,2.2,516,16.76,5968,0.881
1,10.44635944,2.749,3.54E+02,2.18,812,102.77,5968,0.881
1,2.508553286,2.2664,2.12E+02,1.28,1278,629.8,5814,0.881
1,13.75129636,3.853,3.49E+02,1.66,725,65.24,5814,0.881
0,0.885747456,4.4788,8.95E+02,269.98,4958,142553.16,5487,10.396
0,3.611541977,8.6068,2.97E+03,28.07,1005,240.29,5203,0.802
1,8.041347775,2.6332,5.91E+02,1.29,507,15.59,3980,0.54
0,5.082722475,5.9139,1.97E+03,4.4,1059,296.94,5780,1
1,78.9257421,7.5193,1.80E+04,11.9,398,5.94,5750,0.882
0,9.991625291,3.8552,3.45E+03,38.93,907,160.14,5874,1.096
1,8.57504983,8.653,1.61E+02,4.26,1374,841.68,4986,3.464
1,6.84639884,3.4919,1.50E+02,1.9,1132,387.84,6065,1.31
1,7.64970832,6.625,5.54E+01,1.43,1144,404.99,5855,1.613
1,10.30401132,4.2246,3.16E+02,1.84,849,122.98,5657,1.046
0,2.171827838,3.2205,4.21E+04,58.56,1311,698.31,5650,0.891
1,3.016182013,2.8349,2.23E+02,2.25,1449,1044.49,5611,1.4
1,6.8833761,2.2702,4.58E+02,1.69,857,127.67,5679,0.794
0,0.833980196,1.756,2.61E+02,1.45,1816,2562.78,5747,0.871
0,1.926353494,2.5305,1.85E+02,1.33,1484,1146.34,6063,0.899
0,0.890737359,1.9257,1.96E+02,20.57,2022,3948.43,5687,1.169
1,5.41908491,2.3379,2.31E+02,1.38,989,225.71,5814,0.881
1,7.01733571,3.567,2.56E+02,1.61,984,221.46,6052,0.967
1,6.91134223,5.6743,2.02E+02,1.9,1086,328.65,5685,1.35
