class,period,tranDur,tranDep,radE,earthFlux,eqTemp,radS,st_rad
1,3.2727859,1.703415,450.9235482,1.4541092,846.5974227,121.4028186,4550,0.68788
1,36.4358589,9.2522534,384.0441817,2.8743721,704.7212129,58.2895066,6597,1.40426
1,16.8267434,2.4103679,1999.912843,2.9646311,417.8345932,7.2034173,3944,0.628984
1,1083.557599,8.3500813,2930.071411,13.8558129,287.5311275,1.6153271,6002,2.52105
1,3.4770171,2.5101218,19986.42535,11.8571021,1017.258937,253.0737249,5225.91,0.84127
1,3.3795099,2.7055281,18575.23435,10.862172,998.6004687,235.0109316,5203,0.799465
1,3.7120776,3.0734816,1532.399567,5.11821,1281.358953,637.0950531,5501.09,1.29268
1,4.4284676,2.4495032,11582.51898,7.976213,662.5394963,45.5373857,3893,0.680198
1,2.5139302,2.9912384,12564.19645,12.9860395,1361.852638,812.908131,5585,1.10185
1,16.2520546,8.647,220,2.9719,1294,465.914,6696,2.24
1,7.63779,2.251,318,2.22751,847,85.4903,5924,1.31
1,0.5843146,0.555,1043,5.71748,2040,2879.92,6870.8,1.46
1,9.3079811,3.235,6907,18.225,1249,404.641,6076.4,1.1
1,2.4915545,1.2,667,5.46811,1627,1164.51,8013,1.98
1,3.9155539,3.72,12003,16.5322,1520,887.712,6285,1.62
1,9.7716812,5.281,4411,9.12933,1221,370.095,6518.8,1.47
1,14.2308461,5.835,4278,9.75869,974,149.441,5787.9,1.77
0,1.03604,1.855,250,3.52761,3365,21307.5,9622,2.74
0,3.6688102,2.151,8447,9.85973,1125,265.932,5821.5,1.12
0,25.714253,6.373,33131,15.8297,722,45.1202,5677.8,0.86
1,5.0989519,2.118,4236,7.74162,1045,198.038,6305,1.24
1,6.7274903,2.944,15103,11.3939,935,127.411,5221.4,0.94
1,91.9283414,4.343,7033,9.22033,335,2.09153,6118.4,1.13
1,5.9785287,2.481,59578,13.9371,553,15.6338,3674,0.59
1,8.2864221,5.859,3916,9.77567,1220,368.205,5643,1.76
1,4.3427321,1.23,7461,13.7163,755,53.9765,5737.3,1.12
1,3.8978437,3.523,14344,13.8047,1474,785.026,6280,1.24
1,719.5740937,2.942,19525,10.9394,74,0.0051995,4854,0.78
1,7.2218817,2.116,8080,13.5058,1032,188.768,6172.8,1.15
1,2.2183625,2.773,4409,11.9385,1784,1682.8,6307,1.89
1,8.9533044,5.747,6349,11.7455,1336,530.449,5808,1.46
1,9.765482,5.01,2552,12.1312,1141,281.81,5887,2.35
1,2.8398671,3.091,8268,13.7553,1552,964.812,5954,1.48
1,1.763034,1.849,21098,9.55649,999,165.366,3958,0.67
1,10.298566,2.022,4219,4.00839,486,9.32109,4201.6,0.67
1,1.3809769,1.229,927,5.73354,1799,1739.39,7445.4,1.53
1,4.8789974,6.112,4762,15.3642,1989,2600.12,6473,2.46
1,1.9207699,1.448,8247,13.6773,1512,868.038,6039.4,1.38
0,48.0511988,4.3070574,14503.36049,12.8456117,479.8250298,12.5271592,5354.96,1.0417
1,0.3052608,0.309,1620,2.03448,1043,196.562,3338,0.37
1,2.9371797,4.009,6422,15.95,1966,2484.67,6610,2.17
1,11.2320736,2.549,5174,7.84543,952,136.426,6234,1.06
1,5.6906792,5.548,3155,15.1551,1692,1362.1,6749,3.03
1,12.3027503,3.596,1304,2.60986,726,46.2908,5181.1,0.76
1,14.8547783,5.931,8228,11.426,1021,180.979,6397,1.39
1,13.2272686,1.676,11013,12.0458,507,11.0108,5648,1.13
1,6.5202038,4.73,9263,16.0234,1389,618.612,6628,1.68
1,3.2232502,3.185,7301,11.4574,1796,1730.82,7164.1,1.44
1,21.3764237,4.7666334,786.0019744,2.6824173,563.4766198,23.8245444,5591,0.811463
1,2.0478359,1.559,40591,12.2554,810,71.7485,3854,0.63
1,3.7279887,3.303,13982,18.1003,1508,859.131,6514,1.58
0,5.1391542,0.633,6171,10.2495,631,26.3552,5974.6,1
1,4.0207557,2.017,1556,3.74825,930,124.569,5019.9,0.95
1,5.1185703,6.274,2687,11.7972,1881,2080.26,6547.8,2.55
1,12.3900547,5.787,6904,9.88852,1185,327.708,6824.2,1.33
1,160.6760208,9.5344918,959.8285715,3.2160534,319.6480066,2.4672264,5389.7,1.02412
1,5.9815745,2.5574444,41908.6246,13.6663996,664.5727909,46.0989705,4403,0.667127
1,3.1381914,2.7306785,15708.96403,12.7099203,1153.571781,418.5038868,5210,1.0165401
1,0.8602406,0.5124345,719.5357708,0.9718795,830.4405814,112.3971391,3450,0.33819
1,3.6942604,1.1278521,832.8225921,1.0428407,510.9040793,16.1019503,3450,0.33819
1,4.9652069,0.9361524,633.0580849,0.8566925,462.9521337,10.8558882,3450,0.33819
1,17.2367433,5.529651,946.1500622,3.9264923,770.1435456,83.13956,5911.15,1.1687
1,21.9903619,3.8732381,1122.302109,4.6034655,699.156353,56.4700581,5294,1.33417
1,8.8349261,6.2442811,6132.255344,9.0595904,647.0263001,41.4198706,3303,1.1499799
1,4.7645838,0.9332304,855.7217275,3.1594083,1050.738159,288.0706551,5432.25,1.0462199
1,5.9693397,3.441038,105.5424205,1.3473608,1090.829263,334.6170929,6007,1.12993
1,28.0693949,6.0393818,154.3008171,1.6221344,651.1102456,42.4755605,6007,1.12993
1,2.1659522,1.5926216,431.2815173,2.9108183,1676.706378,1867.880408,6194.54,1.30635
1,4.7335575,3.2089234,930.2503519,5.3852666,1377.324062,850.4828102,5496,1.75896
1,2.3475051,2.8281222,1972.371829,5.4152906,1522.822004,1270.918132,5924,1.20432
0,1.5142292,1.7190416,5271.455864,11.6042711,2031.423044,4024.597942,6616,1.39196
1,4.5565614,2.7966471,5389.410619,11.372041,1407.079086,926.3925066,6616,1.39196
1,11.714447,3.5131822,12763.9935,11.53374,690.7263119,53.7953827,5165,0.885629
1,4.1866989,6.5543918,2199.89363,13.6762774,2011.445925,3868.605528,6309,2.85361
1,5.4809114,4.908,2237,8.44272,1451,736.085,5907,1.72
1,31.6527509,3.72,940,3.1745,570,17.5796,5626,1
1,7.7517707,3.975,4381,7.24338,1050,201.798,5741,1.27
1,1.7346044,1.084,1007,4.46251,1427,627.153,6850,1.49
1,5.0957983,1.772,714,1.92318,643,28.5068,4197,0.7
1,9.1258136,3.173012,169.7218223,0.9704787,649.6958588,42.107688,4747.13,0.750709
1,8.754708,3.4644403,1527.674894,3.5438108,840.2916858,117.8260362,5888,0.889347
1,15.0867738,2.1250291,1911.92218,2.0905859,350.5935542,3.5705631,3570,0.471842
1,425.4506963,2.9472616,4753.282994,2.0762333,176.9097782,0.2314879,3261,0.296806
1,59.8473992,4.3696664,11392.75077,11.7556773,211.0447631,0.4688342,5765.3,1.09215
1,31.1571613,5.9839922,336.5990841,2.6946338,716.6415747,62.3345745,6317.08,1.3783
1,748.7146251,6.6689152,1655.350907,3.4308988,170.3749226,0.1991332,5235,0.844852
1,1.2117417,1.046,33487,12.6463,786,63.3975,3521,0.66
1,4.6017382,2.615,17212,17.8729,1150,290.348,6233,1.37
1,13.414031,4.578,6670,8.766,838,81.9067,5614,1.16
0,1.4956727,1.965,3708,6.10516,1411,658.968,4812,1.06
1,14.8011934,3.42,345,2.44796,761,55.7499,6138.6,1.42
1,33.6336133,5.352,384,2.30517,636,27.3212,6138.6,1.42
1,672.6366236,7.4883769,423.1260918,2.9749826,256.7076521,1.0263046,6138.6,1.41864
1,1.5829358,1.64,11242,8.45955,1544,945.563,6047.9,0.81
1,15.1389808,2.71,1596,4.03127,798,67.4078,4448.2,0.7
0,1.8819016,1.162,5107,7.09086,938,128.796,4704,0.95
1,9.9444971,3.171,3078,11.3375,971,147.904,6576,2.1
0,0.9602835,1.497,3132,6.0323,1890,2118.57,5708,1.08
1,16.179367,3.903,10730,10.3462,680,35.5088,5576,1.07
1,27.035894,3.477,3817,6.01419,574,18.0249,4225,0.66
1,11.3689753,5.492,5979,9.89847,1056,206.513,6076,1.31
1,16.051106,1.3968229,2768.521242,2.5869212,327.7656616,2.7275631,3482,0.419457
1,37.4236838,3.3650101,737.5519387,1.3296571,247.1816698,0.8822386,3482,0.419457
1,9.977273,2.2583631,459.8525479,0.9617288,384.055942,5.1416079,3482,0.419457
1,27.8096898,2.9558823,406.8232517,0.9491858,272.8976058,1.3107501,3482,0.419457
1,2.7897577,3.375,3360,15.2527,1614,1126.92,5794,2.92
1,16.3475547,1.873,46329,13.2139,301,1.37516,3662,0.65
1,4.9792822,4.331,4376,12.0483,1582,1039.87,6677,2.07
1,0.7331156,0.559,45524,13.8557,733,48.0269,3326,0.46
1,9.8162989,5.37,2369,9.90817,1108,250.587,5755.9,2.18
1,51.9120896,4.975,15569,9.69324,422,5.28684,5437,0.86
0,1.5342604,3.271,1768,6.09992,3124,15822.4,8194,1.7
1,0.8406912,1.489,2554,4.77919,1783,1679.35,5170,0.95
1,2.3206673,0.969,2935,4.047,710,42.4124,4231,0.67
0,13.697384,4.783848,1061.94658,4.211945,800.1911623,96.8938034,5837,1.10089
1,4.1976032,1.971,10045,11.3523,973,149.237,5617,1.18
1,19.394038,4.082,10061,10.5887,625,25.3617,5493,1.08
1,4.0197822,3.18,5109,9.47332,1408,653.222,6208,1.42
1,4.2451891,2.663,5546,7.66981,1074,221.068,5358,1.05
1,7.0687489,0.515,50423,14.0241,208,0.313028,3368,0.47
1,1.598803,2.438,14208,15.4905,2880,11433.8,9488,1.32
1,5.0826878,5.11,7327,19.0027,1712,1426.43,6743,2.42
1,20.3158735,5.276,39235,17.8657,688,37.1984,5725,0.91
1,48.2590904,6.299,6743,7.87933,534,13.5351,5936,0.85
1,3.568141,1.4556337,906.9993541,2.0483578,676.0386184,49.3636227,4015,0.577735
1,3.1642475,1.115,2330,10.4341,1156,296.494,6975,2.02
1,49.5355004,8.483,5687,10.5617,638,27.5628,6173,1.33
1,2.8583729,1.236,11829,16.0985,1118,259.61,5537,1.19
1,2.3404152,2.522,11265,13.0087,1745,1539.65,6686,1.33
1,1.9639208,1.467,30553,12.0421,818,74.4726,3914.3,0.71
1,66.9954225,2.024,5477,11.7213,308,1.51166,6078,1.51
1,65.5580424,4.167,6381,5.53264,275,0.95388,4340,0.74
1,4.2885021,1.427,4402,11.61,875,97.7022,5937.5,1.75
1,2.4596079,2.168,2195,4.09395,1281,448.314,5340,0.92
1,1.9271521,1.201,58745,13.364,647,29.2163,3516,0.55
1,8.6729683,2.9598885,724.6732153,2.28271,833.8694004,114.2649808,5384,0.91
1,22.5682711,4.9745502,869.846616,2.479501,606.2538727,31.9256027,5384,0.852304
1,2.5604496,1.339,423,1.60134,935,127.195,4679,0.77
1,1.7911016,1.3192751,12254.94398,7.0726104,834.843394,114.7997816,3718,0.636647
1,17.7456043,2.675,1203,2.44767,474,8.44389,4526,0.72
1,0.7312783,1.289,322,1.7324,1936,2334.8,5508,0.97
1,4.18142,4.43,7013,14.794,1638,1099.82,6293.8,1.76
1,3.0513298,1.4911246,23465.90681,11.1893597,747.3985328,73.7445561,3937,0.653572
1,8.6000492,3.059,639,3.12511,1114,256.415,6920,1.42
1,3.3206355,4.732,667,3.01837,1784,1683.48,5768,1.33
1,3.8143009,1.3793952,457.7909152,1.1147163,577.9658451,26.3711883,3625,0.504068
1,21.0562422,4.4190398,2640.337199,5.1947988,605.7907661,31.8281648,5376,0.950465
1,9.6994666,15.7960068,512.9617961,9.5295926,882.3689413,143.2589795,4696,4.2105899
0,2.817627,1.455,868,3.22711,1185,327.873,6320.6,1.17
1,17.3840061,3.932,561,1.69425,649,29.5344,5228.2,0.82
1,15.9669794,3.514,2229,6.72555,709,42.1361,5888,1.55
1,2.2775983,1.3,1131,4.16351,1280,445.957,6320,1.3
1,3.1084574,2.534,9902,13.2168,1342,539.374,6024,1.3
1,5.2729668,3.738,1177,2.56914,1140,280.922,5294,0.81
1,4.0863647,2.213,4671,13.1374,1418,671.938,5969,1.8
1,40.3833862,2.345,6555,2.03391,203,0.283517,3236,0.25
1,47.0196372,5.8659335,1251.745615,3.1012834,437.2987599,8.6423925,5249.18,0.877877
1,1.4182984,0.654,2124,9.60116,1608,1110.56,9267,1.75
0,4.9131459,1.25,4488,7.84064,825,76.9918,5999,1.12
1,2.8862017,0.487,412,1.71911,551,15.4038,4269,0.64
1,2.8637988,2.746,266,7.75857,2502,6505.86,9416,4.62
1,14.7595601,5.5790065,16406.55614,7.3454534,478.9882236,12.439999,4708,0.569838
1,3.1290476,3.409295,13426.20632,16.9082331,1452.607721,1052.239,5585,1.4505399
1,2.993282,2.5766956,14780.30095,21.7455581,1681.792747,1890.648971,6343,1.58601
1,3.3777419,2.8147435,17290.43499,13.6239337,1118.889104,370.3984667,5080,1.0408
1,2.4651801,3.5668145,11993.57276,17.0861139,1843.004568,2726.632761,6848,1.51554
1,4.4626647,3.0802705,7983.827052,13.3934403,1561.621947,1405.47983,7587,1.3951401
1,719.0381327,5.4244096,4851.409234,16.6333557,245.1674374,0.8538315,5709.6,1.4981
1,5.8497196,3.458,507,2.71286,1226,375.868,6009.6,1.35
1,1064.700399,3.285,1294,4.45158,405,4.48172,6009.6,1.35
1,2.1376682,1.879,8819,15.7532,1337,531.159,5806,1.6
1,10.5137924,2.275,1611,3.1867,627,25.6571,4942,0.77
1,3.7570477,1.938,340,1.41479,1045,197.985,5263,0.83
1,61.5555962,6.996,182,2.1796,554,15.6504,6298,1.8
0,2.6667526,2.594,190,3.01006,1630,1172.14,6173,2.18
1,13.2341261,2.3705157,18389.50925,7.3853255,510.9593066,16.1089138,5025,0.548929
1,15.3573522,3.5894467,21072.39707,13.3280613,668.6491835,47.2404772,5462,0.915391
1,8.7201675,3.11,957,2.35848,845,84.6734,5443,0.85
1,52.7993058,6.11948,541.2696023,2.3982714,464.183367,10.9718358,5409.22,1.02101
1,17.4757465,4.6911418,163.268484,1.4862817,671.0482261,47.9221101,5409.22,1.02101
1,4.4563756,3.316,308,2.98505,1284,452.138,5658,1.8
1,5.5334128,6.74,169,2.57273,3012,13680.1,10409,2.28
1,0.8118915,0.909,1245,6.54453,2274,4440.4,6019,1.71
1,13.1689848,7.607,2592,11.4366,1298,472.115,6282,2.2
1,4.6504794,5.051,6221,18.8371,1630,1172.26,6274,2.34
1,2.8120379,1.647,11880,9.95975,1141,282.122,6004.1,0.91
1,3.4747684,3.054,4548,16.2878,2222,4048.18,6572,1.65
1,6.403011,5.82,3868,7.96127,1395,629.67,5713.3,1.53
1,6.3962557,2.826,2257,5.10457,997,164.368,5847,1.13
0,1.996071,5.910879,352.76672,1.947951,1552.397488,1372.564389,6636,0.975121
1,36.6892187,6.446,7413,9.1862,765,57.1087,6647,1.12
1,12.7617794,4.223,26352,16.8306,875,97.3693,6305,1.06
1,2.253174,1.118,81734,11.9013,585,19.5121,3340,0.33
1,7.6253466,6.702,2810,9.43868,1320,504.852,5408,2.19
1,21.8153374,4.087,2502,3.96837,600,21.5566,5399,0.87
1,1.0092447,1.472,7501,11.8411,1662,1267.16,5491,1.34
1,7.9039906,3.996,3040,9.39901,1064,213.482,5797,1.79
1,777.0516742,4.3877266,7211.926489,1.3396102,738.052393,70.1244992,50000,0.147
1,60.6825768,3.983,8480,16.0883,496,10.102,5918,1.48
1,4.8510805,3.132,9714,17.8341,1108,250.696,5578.5,1.9
1,1.102219,1.538,4361,16.2877,2280,4488.98,7469,2.51
1,4.6745746,8.627,1731,13.7841,2179,3744.12,5759,3.8
1,3.3505745,4.633,3685,11.4859,2079,3106.23,6940,2.21
1,4.1560086,2.954,2503,7.19145,1318,501.609,6056,1.55
1,1.3821651,2.435,9250,17.6176,2576,7314.38,7662,1.94
1,4.4264918,6.059,3584,14.8697,1969,2497.57,6231,2.46
0,216.24584,1.0703729,5045.195068,18.5681404,1072.283771,312.4351835,7053,1.59688
1,7.4156006,2.76,12272,16.1132,974,149.56,6446,1.5
1,1.1838059,1.307,4487,11.623,1996,2638.6,7433,1.68
1,5.3590843,2.477,3018,4.36817,885,101.96,4845,0.81
1,17.0548288,4.555,5295,9.80945,758,55.0578,5769,1.38
1,2.7945508,2.978,8242,13.7026,1669,1289.93,6345,1.56
1,8.6145655,4.84,6195,12.146,1365,577.62,6467,1.38
1,18.3841259,3.4924479,1010.098922,2.1505216,458.1372754,10.4112654,4356,0.681407
1,35.9432773,2.7244261,1178.967443,2.7375059,366.384759,4.2586368,4356,0.681407
1,8.8182594,2.169,5493,13.1872,781,61.7662,6052,1.84
1,7.0634276,2.056,5286,11.2092,887,102.801,6354,1.34
1,4.6351977,3.856,11113,15.825,1282,449.395,5691,1.57
1,18.9438583,4.108,12167,10.0797,641,28.1157,5583,0.95
1,9.531366,1.673,916,2.24794,584,19.4095,4504,0.72
1,51.6991421,4.371,1339,2.45531,357,2.70562,4504,0.72
0,53.746482,5.592988,1557.541816,3.263156,345.2617451,3.3582641,4504,0.842645
1,84.83869,5.194,1020,2.03857,292,1.21501,4504,0.72
1,3.1739167,3.65,2669,17.4128,2136,3458.24,7099,3.17
0,0.9739887,1.594,2904,21.8604,3504,25053.9,7357,1.95
1,0.3075961,0.49,124509,17.2274,917,117.396,3257,0.37
1,2.6414334,2.508,19204,13.6255,1367,580.045,5753,1.06
1,21.7276636,2.924,43934,8.18265,298,1.32008,3437,0.4
1,3.2966077,3.965,4963,14.8596,1722,1459.72,6259,2.12
1,3.3683989,4.63,3874,13.3562,2045,2907.88,6902,2.41
1,8.8204144,7.63,4100,11.5324,1351,553.234,5672,2.07
1,35.9993588,4.1814011,1086.73625,2.2253394,355.5983746,3.7788536,4316.7,0.651075
1,1.8715209,1.0213466,255.7891339,1.0618157,952.7810913,194.7571992,4316.7,0.651075
1,1.2433877,1.65,2757,8.07577,1923,2274.15,6488,1.47
1,1.4716633,1.23,9168,21.4506,1565,997.016,5298,1.07
1,3.8282053,3.891,4275,11.9804,1663,1269.85,6455,2.05
1,10.6185545,1.537,10466,12.568,581,18.9483,5925.9,1.19
0,1.2529962,1.083,14080,19.179,1232,382.546,4220,0.75
1,5.4149624,1.24,4028,16.1825,983,155.146,7979,2.75
1,3.8850223,1.209,6113,11.9861,1037,192.359,7162,1.48
1,4.3239329,1.5783127,977.2224915,1.5008877,563.1748972,23.7735564,3782,0.473141
1,10.1775475,2.0401655,943.2876093,1.5705443,423.3717664,7.5929156,3782,0.473141
1,5.1879527,5.979,3524,14.8534,1847,1933.52,6617,2.9
1,2.4141149,1.329,10760,5.83132,649,29.5308,3438,0.61
1,6.5433068,3.114,26297,16.0666,887,102.868,5295,1.07
1,1.1376981,1.02,1217,2.77467,1204,349.377,4244,0.74
1,0.5289141,1.087,2503,6.67772,2147,3529.75,5739.6,1.34
1,23.2471066,2.031,12754,13.9025,479,8.76779,5839.1,1.01
1,28.4664618,5.958,4267,9.21955,684,36.4134,5888,1.54
1,1.3473988,0.444,11164,9.67861,590,20.22,3576,0.64
1,1.3432587,1.534,2215,3.99294,1413,663.13,5031.1,0.87
1,2.6520679,1.53,126188,11.2606,555,15.7673,3247,0.34
1,19.2879579,2.1841643,4773.550883,1.7145308,235.0427129,0.7212871,3075,0.229824
1,0.8818115,1.558,2067,9.47171,2256,4304.47,6571,2.14
1,7.1467369,3.913,1157,3.63858,1255,412.052,6252,1.15
1,27.6174987,4.509,2176,3.92928,569,17.4356,5469,0.9
1,8.8600515,2.493,10563,9.20623,722,45.247,5481,0.97
1,3.8949005,2.171,1071,2.15693,914,116.253,4718,0.67
1,1.9299641,0.37,26801,11.758,366,2.99687,3554,0.46
1,1.1838063,1.233,1853,9.29553,2453,6017.49,8996,2.11
1,3.338577,3.519,3620,11.9188,1965,2475.81,7482,2.13
0,0.83707,2.497,2745.5,2.98849,1998,2645.93,3776,0.52
1,3.0825102,3.708,4011,10.2259,1676,1312.39,6001.8,1.69
1,3.8285502,5.248,2531,12.7621,2121,3360.36,7075,2.8
1,8.6393678,2.325,22505,8.17498,444,6.46156,3468,0.56
1,5.3913891,1.995,4086,4.28654,832,79.5918,5179,0.71
0,736.5528811,4.735,1432,3.13923,192,0.22955,5659,0.86
1,3.2509657,3.2261161,7218.261236,12.8297161,1493.281977,1175.136445,5757,1.49959
1,12.9228111,1.5980207,8723.256446,2.1004549,264.5773396,1.1580614,3166,0.223377
1,13.723753,2.3593878,3129.081365,7.707781,937.0740086,182.2286132,6374.4,1.34911
1,1.7497746,1.8691036,29973.70516,15.5589079,1265.305351,605.7624942,5087,0.856841
1,3.4375711,3.9255437,10435.07084,15.0290201,1454.065247,1056.468569,5874,1.43119
1,1.917096,1.0402081,4017.079207,3.5741192,747.7884464,73.898565,3653,0.523126
1,23.5367004,5.715,443,3.3862,989,158.942,7487,1.69
1,2.7547949,2.2653165,1434.202695,3.7424744,1235.736602,551.092681,5531,0.977544
0,0.6257352,0.8361985,13403.1637,9.1590642,1155.113011,420.7449426,3718,0.593043
1,4.2422767,2.8605497,4728.474095,14.4051573,1630.993984,1672.362567,6223,1.92379
1,2.9944941,3.621007,2479.367133,15.498003,2594.393374,10706.91384,7465,3.0202899
1,6.8434236,3.179,767,2.93142,1183,325.891,6060,1.14
1,5.2169076,2.299,334,2.0097,1037,192.44,5966,1.1
1,2.7384363,3.018,871,10.4314,1348,549.707,4964,3.56
0,12.8650769,3.979,1070,1.90058,703,40.6428,5031,0.81
1,3.2607791,3.152,574,3.18123,1556,973.545,5975,1.39
1,5.1794403,4.628,796,5.8283,1469,773.896,5946,2.21
1,14.7126653,3.56,305,2.08605,818,74.4061,6156,1.34
1,1.1976555,1.257,303,1.53572,1535,922.814,5598.9,0.91
1,2.6881318,0.9223764,22717.9495,3.537073,463.3111771,10.8896046,3244,0.232947
1,1.7024504,2.913,8210,16.0263,1970,2502.63,6026,2
1,2.8890956,2.232,36105,12.4627,867,94.1363,3643,0.59
0,4.109953,4.641,434,1.81345,1601,1091.8,5653,0.97
1,4.1223508,3.103,9275,11.9742,1337,532.039,6116.7,1.28
1,5.6604695,4.651,3523,8.32101,1340,536.569,5711,1.6
1,16.3425332,3.985,748,3.45358,1325,512.943,5946,0.95
0,5.4934218,3.658,18470,17.1065,1192,335.209,6028,1.25
1,4.167309,4.056,7537,12.5792,1625,1160.33,6552,1.59
1,3.8242663,2.337,20057,13.0807,1010,173.28,5211,1
1,2.7998534,1.415,27117,12.343,755,54.1418,4412,0.73
1,2.5122863,2.23,11307,15.8933,1484,806.804,6156,1.53
1,4.2271814,3.25,15027,13.559,1270,433.056,5913,1.2
1,3.1540886,1.662,23864,11.8788,803,69.3081,4521,0.74
0,3.16043,1.922,203.33,2.38866,1388,616.95,6482.3,1.52
1,5.0660693,2.042,18438,12.5338,827,77.8993,5269,1
1,7.7600907,1.477,16068,16.1727,640,27.9358,5940,1.27
1,5.7351935,2.927,18384,9.87741,900,108.999,5042,0.77
1,3.8080897,2.916,8079,11.3715,1382,606.114,6343,1.38
1,3.4844157,2.963,11801,11.7346,1362,572.114,5917,1.11
1,3.5689392,0.9,3138,7.89993,823,76.3043,6326,1.35
1,3.6366231,3.385,8385,12.4438,1441,717.115,5978,1.44
1,2.6343177,4.765,3792,13.5381,2563,7168.32,7495,2.39
1,12.2877358,4.445,315,2.09232,935,127.181,6008.62,1.3
1,2.2609143,1.972,3320,13.2504,1821,1826.44,6453,2.2
1,10.548504,2.901,7496,7.83737,717,44.0719,5421,0.92
1,75.6979471,6.261,6920,6.79508,390,3.85902,5422,0.91
1,36.9870862,3.771,5950,8.83849,558,16.1862,6110.1,1.14
1,8.9093753,4.595,9278,13.9451,1148,289.201,6375,1.65
1,3.1243759,3.93,6498,12.9639,1579,1034.01,5477,1.71
1,3.9859545,3.729,6488,13.1539,1357,563.839,5566,1.71
1,4.9030173,3.098,4872,11.3707,1143,284.216,5663,1.64
1,2.9069573,1.568,12330,13.8539,1144,285.031,5744,1.22
1,15.3004892,3.1952319,1265.289783,2.3968761,518.5040418,17.0816408,4082,0.660762
0,7.8365317,2.271,4532,16.9425,986,157.252,6167,2.21
1,5.1869453,4.736,2193,10.1814,1576,1024.95,6018,2.59
1,5.3384038,3.152,4170,13.2522,1245,399.203,6250.7,2.1
1,5.5698339,3.807,4318,8.79181,1589,1060.74,6500,1.48
1,9.7461668,4.218,3751,8.3598,1071,218.681,6319,1.6
1,2.3593338,2.092,10088,10.8435,1546,949.236,6613,1.1
1,2.9324083,2.758,10392,13.5533,1883,2087.79,7696,1.44
1,1.4178596,1.452,204,1.10894,1284,452.395,4907.96,0.76
1,4.3041912,2.64,19405,12.2161,925,121.87,4856,0.91
1,11.0658881,2.254,13656,16.7803,721,45.0942,5617,1.4
1,3.3221412,1.052,63580,20.0829,472,8.30847,3300,0.46
1,3.4202745,3.766,7438,11.984,1610,1117.08,6095,1.6
1,4.626302,3.09,11063,11.742,1225,374.784,5990,1.22
1,3.930467,2.281,19093,12.1575,913,115.741,4913,0.91
1,14.3938942,3.298,6518,11.5455,937,127.979,6891,1.46
1,3.21264,0.6006982,510.1236296,2.0575829,1085.218049,327.7849685,5330,0.88283
1,6.8911882,4.811,4518,9.10101,1420,675.78,6628,1.52
1,2.9383886,3.088,13226,17.0131,1519,883.823,6059,1.54
1,3.7352012,2.892,14256,13.2011,1253,410.022,5816,1.18
0,11.5175506,4.259,12852,12.9592,1099,242.58,6259,1.27
1,1.6877647,2.189,1655,5.76677,1949,2396.94,6599,1.44
0,6.8782937,4.407,11342,14.876,1123,264.312,5657,1.35
1,3.8148598,1.404,8744,12.6261,978,152.211,6425.6,1.39
1,6.0387706,1.637,29537,6.86956,422,5.28643,3374,0.41
1,8.9653531,1.893,7094,9.63776,707,41.5232,5977,1.15
1,11.5588657,2.368,4691,5.14186,581,19.016,5029,0.8
1,1.4207284,1.988,4092,5.86248,1762,1601.42,5868,0.93
1,5.4240992,2.487,2519,5.12394,935,127.083,5386,1
1,5.0769983,1.171,3683,10.9525,782,62.3468,6271,1.9
1,1.6831237,1.382,2192,10.0219,1469,774.318,6264,2
1,8.5748036,11.208,795,9.07655,1931,2309.44,5168,3.58
1,1.0495702,1.54,573,3.76017,2006,2691.99,6222,1.44
