# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 11:34:46 2025
#
# User preference: *
#
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
loc_rowid,pl_orbper,pl_trandurh,pl_rade,pl_insol,pl_eqt,st_teff,st_rad
1657,4.1567834,3.9413609,9.8517709,941.6088632,1412.8217887,6362.5000000,1.3883100
1658,2.1192866,1.5061152,8.4965052,5317.3634661,2177.9295950,7022.0000000,1.9976100
1659,7.8369842,6.8077198,21.4721115,434.3612918,1164.3472682,5774.8000000,1.7582600
1660,5.9123675,4.6720000,3.2895200,697.8600000,1431.0000000,6187.3000000,1.7600000
1661,3.4072141,3.8920000,2.9634400,2770.9300000,2021.0000000,6187.3000000,1.7600000
1662,9.1696498,4.9227951,2.4628421,505.9586098,1209.6187141,6187.3000000,1.7616700
1663,18.8418400,3.1840000,9.0530400,30.3347000,653.0000000,5603.0000000,1.1000000
1664,3.4977868,2.2360000,3.4757500,248.3890000,1105.0000000,5356.0000000,0.8100000
1665,7.8686762,4.0228111,11.8276114,273.0364186,1036.7520296,6394.0000000,1.1357200
1666,1.5099302,1.3290000,8.8910000,1087.8200000,1599.0000000,5735.0000000,1.7600000
1667,6.0032700,3.9470000,7.5935400,271.5290000,1130.0000000,5527.0000000,1.0600000
1668,19.4061437,1.9610000,8.7535700,4.1998600,398.0000000,5099.0000000,0.8200000
1669,5.4681892,1.8140000,11.2463000,251.6500000,1109.0000000,6597.0000000,1.6100000
1670,19.4723016,4.2893299,3.6117414,9.9883786,453.4125095,4333.0000000,0.7029450
1671,1.0339000,1.4040000,5.3733800,2619.5900000,1993.0000000,6444.0000000,2.2800000
1672,5.8681984,3.6510000,18.1157000,1402.2700000,1704.0000000,6294.0000000,3.1000000
1673,5.5094951,2.8920000,8.5582500,165.9720000,999.0000000,5519.0000000,0.9700000
1674,1.8098811,3.7636624,21.9555549,5139.0266250,2159.4341567,6278.2000000,1.8912100
1675,20.3627410,4.5890238,4.2523478,75.4289160,751.6301910,6142.0000000,1.1800300
1676,74.6068965,4.8874071,9.1295659,13.3540875,487.5546513,6142.0000000,1.1800300
1677,74.6065192,3.6758167,9.5163991,13.3541775,487.5554730,6142.0000000,1.1800300
1678,1.9792573,1.6873516,4.1930997,189.6799154,946.5097378,4001.0000000,0.7565510
1679,3.0766835,1.2491751,2.7226180,6.6976166,410.2983965,3163.0000000,0.1966000
1680,2.7029187,1.6998642,3.7942392,44.0592242,657.0962083,3596.0000000,0.5245730
1681,9.4636148,3.0610000,5.4554300,63.7261000,787.0000000,4935.0000000,0.7500000
1682,12.9696927,1.1129072,6.1709882,52.0502944,685.0551684,5017.0000000,0.9727530
1683,1.3866519,2.3006751,12.9811619,1879.9347662,1679.4050100,6286.0000000,1.0766100
1684,0.7988525,0.8310000,4.0070300,512.9160000,1325.0000000,4785.0000000,0.8600000
1685,0.7827650,1.2621481,1.7472713,651.9082071,1288.7431256,4099.0000000,0.7276420
1686,15.2985900,3.2140000,,10.3396000,499.0000000,4131.3000000,
1687,13.4190392,5.9221882,12.4259675,165.2327100,914.4158726,5184.9000000,1.6926900
1688,1.7771109,1.5669528,12.9084635,1043.2121756,1449.4822830,5627.0000000,0.9790600
1689,0.5153654,1.0000000,12.0910878,484.4555527,1196.5565655,3558.0000000,0.6173460
1690,8.2754608,3.7550000,11.5451000,130.9300000,942.0000000,5515.2000000,1.3900000
1691,4.8326600,2.3080000,4.9031000,161.8070000,993.0000000,5485.4000000,1.8300000
1692,25.8669600,4.9230000,7.4118400,100.9890000,883.0000000,5095.0000000,0.8000000
1693,18.8812961,5.9430000,3.6108100,103.2760000,888.0000000,5924.0000000,1.3500000
1694,6.3403150,4.2493060,20.5179170,400.7201062,1141.1166259,6083.0000000,1.2666000
1695,5.8425900,3.7470000,11.8252000,307.5990000,1166.0000000,5707.0000000,2.2000000
1696,4.3474000,4.6840000,10.7530000,786.0370000,1475.0000000,5618.0000000,1.7900000
1697,18.2360300,4.9100000,10.0179000,411.5800000,,6159.7000000,0.8800000
1698,,4.2080000,14.2836000,40.1659000,701.0000000,6057.0000000,1.1000000
1699,12.3750537,6.6166181,17.1909846,592.6032964,1258.3769810,6173.5000000,2.3623500
1700,50.6939885,4.0680000,8.4883700,2.9319200,364.0000000,5216.0000000,0.7800000
1701,4.0816500,2.6910000,2.3823900,376.0720000,1226.0000000,5716.0000000,1.0200000
1702,1.3061300,0.6340000,1.9984400,62.7136000,783.0000000,4072.0000000,0.6800000
1703,7.5701700,0.9160000,,,,,
1704,7.0846492,3.1023280,2.1949984,115.4006791,835.9337133,5517.8000000,0.8428330
1705,3.4373093,4.3114755,25.6681050,2497.4850189,1802.9989447,6046.0000000,1.9493200
1706,1.1007100,0.9090000,4.6749500,1082.9000000,1598.0000000,6409.0000000,1.5900000
1707,0.2241950,0.2920000,5.5955300,2649.1500000,1998.0000000,4079.0000000,0.6800000
1708,1.8273800,1.4910000,8.9679400,727.6000000,1446.0000000,6130.5000000,2.8900000
1709,,2.8686583,1.8103101,0.3819803,200.5072077,3323.0000000,0.3089190
1710,1.3808138,0.9133596,7.5531443,98886.4971360,4522.7647415,9431.0000000,3.8382400
1711,,5.0482027,3.7761104,29.6935087,595.3675075,5650.0800000,0.8749940
1712,,8.7302689,2.4101533,43.9144710,656.5558320,6291.0000000,1.2336000
1713,5.1660127,3.0196600,4.1062551,381.0617054,1126.8564017,5927.0000000,1.1145700
1714,1.9426003,1.0206743,,1076.0804741,1460.7669600,5780.0000000,
1715,14.3614789,4.0964994,5.0510341,50.2582088,679.0808773,5283.0000000,0.9461460
1716,7.3972160,1.3164962,1.2711131,6.6743946,409.9422870,3342.0000000,0.4071030
1717,0.6461571,1.1963822,15.3572514,4527.9508872,2092.1613580,5256.8000000,1.1495100
1718,12.8900899,2.5413229,2.9698317,4.1214233,363.3971818,3478.0000000,0.4676900
1719,5.5514857,2.0186927,2.0319062,12.6719325,481.2053670,3478.0000000,0.4676900
1720,17.1217196,6.5070000,10.2267000,204.5850000,1053.0000000,5762.0000000,1.0000000
1721,15.6692322,4.5628530,2.6868893,13.2931176,486.9971964,4214.4400000,0.7321150
1722,1.6473887,1.3242991,15.7358835,97.0829105,800.5813089,3556.0000000,0.5940440
1723,0.3711334,0.4918187,1.4062147,204.4873602,964.4647664,3333.0000000,0.2722330
1724,18.6858620,5.4844000,4.2075538,53.8374071,690.8611696,5926.0000000,0.9874960
1725,,8.2910000,10.2185000,44.5933000,719.0000000,5825.0000000,1.0400000
1726,9.0182016,3.0800000,3.5499800,762.0280000,1463.0000000,9671.0000000,1.7800000
1727,19.7580247,3.1980000,3.8085800,191.0360000,1035.0000000,9671.0000000,1.7800000
1728,16.6542431,7.7920000,11.9082000,362.6420000,1215.0000000,6054.0000000,1.0800000
1729,8.7709021,0.9260000,12.5053000,102.6210000,886.0000000,6208.0000000,1.4600000
1730,17.8832414,4.3420932,6.4171164,27.1279511,582.0683673,5426.0000000,0.7766440
1731,0.3438892,0.9696069,8.5611179,449.3159514,1174.2422670,3199.0000000,0.5404830
1732,0.9776805,0.7657397,3.3784252,1378.7254797,1554.1366421,4456.2000000,1.0981300
1733,4.4414275,1.3934410,3.0014777,21.7489585,550.7815271,3609.0000000,0.5024980
1734,8.5063687,2.8291905,2.5051088,44.8115834,659.8835801,4431.2000000,0.8212400
1735,4.7204890,1.8316316,14.6186346,18.2091901,526.8565787,3553.0000000,0.4899160
1736,,1.8522307,2.8398685,20.0171149,539.4735051,4968.0000000,0.7880510
1737,14.1993538,2.5629666,2.7591068,9.8747938,452.1179596,4045.0000000,0.6315690
1738,3.7369689,1.9917422,2.3797323,897.6872949,1396.0501486,6092.0000000,1.3297500
1739,19.1047019,3.2516728,2.9365337,8.5187297,435.7259839,4195.0000000,0.6750930
1740,7.8728937,3.7599578,15.0953000,166.5367856,916.2147815,5070.0000000,1.2600000
1741,0.5154610,0.8502512,6.5688522,7358.8192788,2362.2278419,5994.0000000,1.0378300
1742,6.1802614,4.1830206,13.7037465,923.6302124,1406.0290126,6513.0000000,1.7393100
1743,12.8643168,4.7778345,17.4453322,248.7479157,1012.8837698,5365.0000000,1.8273300
1744,10.6079445,12.7030565,11.6613557,1516.9401780,1591.7023708,6481.0000000,3.2125199
1745,3.7684981,2.7270000,12.5471000,210.5750000,1061.0000000,5160.0000000,0.8700000
1746,3.7592050,2.9961712,3.1563691,685.8372580,1305.1938483,6808.4000000,1.0150700
1747,2.6266983,4.0870000,18.7969000,2520.0300000,1973.0000000,6475.0000000,1.7700000
1748,1.7556616,1.3491032,1.7738475,486.2678796,1197.6740653,4909.0000000,0.8087410
1749,24.4232697,3.7880000,11.2009000,62.1143000,782.0000000,6102.0000000,2.3700000
1750,2.3767548,3.2250000,23.4044000,2690.9000000,2006.0000000,6931.0000000,2.5700000
1751,3.4252563,2.4617762,14.3752921,546.4855387,1233.1457715,5540.0000000,1.1165500
1752,7.1853092,2.3470000,2.1235600,37.1797000,687.0000000,4562.0000000,0.7400000
1753,6.5857043,2.7770000,13.2476000,891.4240000,1522.0000000,5908.4000000,2.8800000
1754,,6.7100000,3.3555600,232.8740000,1088.0000000,5824.0000000,1.6900000
1755,1.2311781,2.7560000,17.5670000,27258.8000000,3579.0000000,6589.1000000,1.5300000
1756,4.2787520,4.1100000,5.3334200,479.7610000,1303.0000000,4971.0000000,3.5000000
1757,15.7925628,2.8230000,4.8242900,24.6170000,620.0000000,5600.0000000,1.3700000
1758,3.8865992,2.9090000,14.0296000,247.0410000,1104.0000000,4731.6000000,5.6700000
1759,34.7769296,5.5980000,12.9584000,511.8150000,229.0000000,7505.2000000,1.9600000
1760,2.6473916,2.8595222,2.7377690,871.0969851,1385.5952225,5748.0000000,1.1287000
1761,36.8382429,4.9462843,3.7858994,24.2324067,565.8728882,5363.1000000,1.2099299
1762,5.9910569,3.4644509,2.3197704,283.6891271,1046.7197587,5711.7000000,1.1214800
1763,11.3543085,3.4140000,9.4068800,115.7560000,913.0000000,6421.0000000,1.9200000
1764,11.9948320,3.3740000,3.1112400,57.2917000,766.0000000,5567.0000000,0.8600000
1765,14.9315582,4.7290000,1.5829300,41.9664000,709.0000000,4779.1000000,0.6100000
1766,1.4853364,1.3020000,4.8653900,1309.6500000,1675.0000000,6137.7000000,1.5100000
1767,8.3272872,2.5170000,5.1830000,63.8466000,787.0000000,5632.0000000,0.8900000
1768,11.2347982,6.2170000,12.1960000,262.5800000,1121.0000000,6016.4000000,1.7200000
1769,1.5411764,1.5350000,3.1731100,233.7800000,1089.0000000,4307.3000000,0.7700000
1770,3.4024655,3.1410000,15.3640000,695.0020000,1430.0000000,5822.0000000,1.2100000
1771,10.7668398,4.2439843,10.5027085,469.6384100,1187.3005031,5394.0000000,2.3196101
1772,1.4269510,1.3367863,8.8281188,1289.4656111,1528.3477807,5421.0000000,1.0234900
1773,6.6153188,2.3345844,2.2695325,25.0078015,570.3462995,4157.0000000,0.6034180
1774,,7.4747370,7.8938765,83.2609761,770.4245689,5459.0000000,1.1714200
1775,5.9277700,2.5599954,20.4068988,1581.2651219,1608.3142967,8343.0000000,1.5575400
1776,10.1004307,4.9770000,17.4827000,260.1720000,1118.0000000,6519.0000000,1.4900000
1777,,2.0935301,2.6595119,11.3795177,468.4364849,4242.0000000,0.6522510
1778,8.3761316,1.9760000,9.5366300,68.1559000,800.0000000,5376.0000000,0.9000000
1779,2.4087648,1.8810000,2.2359700,415.1890000,1257.0000000,5376.0000000,0.9000000
1780,7.7953850,1.6941573,1.8939264,4.9263400,379.9713444,3356.0000000,0.3529090
1781,1.5746828,1.9286406,22.9576146,71.4965163,741.6362852,3273.0000000,0.5799630
1782,10.6556940,7.8236322,11.7630857,997.8085310,1433.4467118,6715.0000000,2.4989700
1783,3.7382381,2.9752080,4.7741230,790.4759269,1352.3587386,5938.0000000,1.2906801
1784,2.5574812,1.0530000,17.7879000,639.2070000,1400.0000000,5844.0000000,1.1300000
1785,1.6284288,2.3682490,12.9621642,1559.4761539,1602.7450127,5700.0000000,1.0941000
1786,2.9553140,3.0310000,13.1598000,2541.3300000,1978.0000000,7837.0000000,1.5800000
1787,5.3262922,2.2585228,2.6350944,40.1166389,641.8756259,4066.0000000,0.6587270
1788,3.1413825,4.4361226,13.0708640,2278.9841698,1762.1995122,6534.0000000,1.7340900
1789,1.6751568,2.2718194,13.2366563,1000.5678570,1434.4366942,5457.0000000,0.9635180
1790,13.5853506,4.7039020,15.2559264,629.3590997,1277.4513763,8389.0000000,1.6948500
1791,2.8972041,1.9580000,4.0960000,470.0210000,1297.0000000,5879.0000000,1.5500000
1792,14.9695925,5.8320000,3.0478400,219.9160000,,6456.0000000,1.4600000
1793,17.3051476,3.4976316,2.7663379,49.5593572,676.7077743,5824.0000000,0.9232810
1794,1.6951056,3.2380000,3.1135200,6387.1300000,,6796.0000000,1.6100000
1795,1.5339665,2.1280000,4.2892400,3012.6500000,2063.0000000,6694.0000000,1.9200000
1796,4.9377227,2.1294254,2.8269897,277.7461661,1041.1942661,5862.0000000,0.9557560
1797,1.9785151,1.2820000,2.6971400,514.0240000,1326.0000000,6317.0000000,1.2300000
1798,0.7951534,0.9120000,9.7061200,2195.2100000,1906.0000000,6811.0000000,1.9600000
1799,2.3933087,5.5070000,2.0323500,6511.6200000,2502.0000000,6393.0000000,1.7200000
1800,2.5577037,2.5770000,3.9587000,1478.9800000,1727.0000000,6039.0000000,1.7000000
1801,6.3951381,4.0470000,2.1004300,323.8910000,1181.0000000,5563.0000000,0.9800000
1802,5.9016526,2.4170000,13.6737000,826.1950000,1493.0000000,6127.0000000,1.7400000
1803,5.4927168,7.9060000,18.5905000,14464.4000000,,9623.0000000,2.3700000
1804,2.6788253,2.4900000,5.0789100,1476.0000000,1726.0000000,6863.0000000,2.1900000
1805,6.8979432,3.4010000,2.1856300,239.1330000,1095.0000000,6016.0000000,0.9900000
1806,6.9551801,2.0620000,2.2912400,38.0097000,691.0000000,4742.0000000,0.7500000
1807,1.0021853,0.5001924,5.0155627,1409.4020834,1562.7103079,5071.0000000,0.8748220
1808,2.0944084,4.1330000,1.3983600,3407.6000000,2128.0000000,5298.0000000,0.7700000
1809,5.5630870,4.5330000,9.0413300,494.1880000,1313.0000000,5491.4000000,1.7200000
1810,2.0988541,4.3650000,1.6655400,2840.0500000,2033.0000000,5531.0000000,0.9700000
1811,4.6410823,2.8490000,2.8643800,344.8810000,1200.0000000,5809.0000000,1.1200000
1812,7.1858029,4.2542613,13.1612000,210.6090000,1061.0000000,5758.3000000,1.1900000
1813,23.3418536,6.4129373,9.7267129,16.3642505,512.9721403,4944.0000000,0.8242840
1814,49.2445599,6.5807145,10.3670919,6.0478205,399.9626824,4944.0000000,0.8242840
1815,8.0113850,5.1970000,11.7844000,429.9800000,1268.0000000,5923.0000000,1.2900000
1816,2.3018922,3.7060000,12.1460000,4411.8100000,2270.0000000,6919.0000000,3.4500000
1817,11.7248927,5.9280000,8.7260400,206.9680000,1056.0000000,5980.0000000,0.9100000
1818,,8.9430000,10.9718000,70.9731000,808.0000000,5822.0000000,1.7500000
1819,3.5104148,2.0000000,1.3286540,64.7098860,723.3731892,4020.0000000,0.6393710
1820,,4.6460000,11.1787000,4.4801500,405.0000000,4490.0000000,0.7400000
1821,8.1484094,3.1685870,10.1405034,91.9870190,789.8623006,5320.0000000,0.8731320
1822,16.7224532,4.2230000,9.4675300,44.9403000,721.0000000,5560.0000000,0.8800000
1823,6.6857865,2.8960000,9.6535200,171.8350000,1008.0000000,6144.3000000,1.1300000
1824,,8.4750000,12.0956000,174.0590000,1011.0000000,6421.5000000,1.6400000
1825,16.4452725,3.0380000,9.8551800,17.0530000,566.0000000,5278.0000000,0.8800000
1826,31.9919595,8.8239957,,25.6823585,574.1541070,5780.0000000,
1827,94.0997954,4.8738442,14.5890881,7.4444740,421.2871907,4696.7000000,1.0143000
1828,2.9103781,3.6060000,12.2597000,4501.8800000,2282.0000000,7340.8000000,3.5000000
1829,0.9855860,1.5285482,5.2012051,4763.4215785,2118.8465446,5799.4000000,1.3801300
1830,20.1865390,1.8665650,3.2839810,55.7433174,696.8959687,6101.0000000,1.0185900
1831,12.7187255,3.1582562,2.5924633,12.2599233,477.2453303,4036.3000000,0.6610760
1832,22.0819969,3.0730000,2.2872900,5.9481600,435.0000000,4036.3000000,0.6600000
1833,1.4118418,2.7020000,8.1492400,11077.2000000,2858.0000000,7839.6000000,3.5200000
1834,4.1133928,2.7670768,,395.7513853,1137.5627449,5780.0000000,
1835,7.5427509,6.4481914,10.8099759,741.7962608,1331.0393949,6349.8000000,1.8661900
1836,21.0689935,3.7404027,15.3646915,194.5380096,952.5129011,5441.0000000,1.9885900
1837,7.9940367,4.2710470,2.5576021,258.8217348,1022.9865778,5846.2900000,1.2532400
1838,2.1811989,0.4280000,18.7156000,149.4610000,974.0000000,6125.9600000,1.4600000
1839,2.3114203,2.7479753,13.1879107,957.0053443,1418.5620601,5785.7900000,1.0700800
1840,8.5234958,2.4440000,12.0756000,34.6952000,676.0000000,5238.0000000,0.8400000
1841,1.4468993,0.7790000,4.9871100,1452.1800000,1719.0000000,5238.0000000,0.8400000
1842,4.8580501,5.7405699,,1349.9017874,1545.9494627,8303.0000000,
1843,2.8126485,2.8737522,12.0658006,614.5934084,1269.8918153,5700.0000000,1.0095700
1844,9.0702531,1.9063647,5.7395383,110.6280815,827.1534677,5509.1000000,0.9167420
1845,5.4368410,2.3350000,7.7988100,560.3940000,1355.0000000,7980.0000000,1.4900000
1846,2.3701119,1.8215643,3.0793796,122.1390568,847.8780456,4007.0000000,0.6847410
1847,8.3848067,4.5181283,11.5945537,181.6699451,936.3549718,5757.5000000,1.0226400
1848,6.2636501,5.3639991,17.7665063,1453.0093429,1574.6602021,6969.2000000,2.0443800
1849,16.0475029,3.3340000,19.3344000,46.0707000,725.0000000,6337.5000000,1.6000000
1850,8.0149323,4.6198374,9.5021286,320.0737304,1078.7784380,5886.2000000,1.3302799
1851,9.8302309,4.0164674,27.5606205,1527.8873209,1594.5662998,6683.6000000,2.8653200
1852,17.7859152,4.2520718,12.0078948,99.4145767,805.3455558,5834.0000000,1.3839500
1853,4.2002507,2.6270000,14.9915000,236.9400000,1093.0000000,5709.9000000,0.9100000
1854,24.7373412,2.0690510,1.8439453,0.1439176,157.0898896,3131.0000000,0.2155350
1855,3.7779418,1.4759325,1.5659937,5.7174182,394.3844097,3131.0000000,0.2155350
1856,3.5511203,2.6340000,13.8379000,258.8160000,1117.0000000,5321.0000000,0.9800000
1857,2.7754004,3.1420000,15.2778000,966.5710000,1553.0000000,5905.0000000,1.6200000
1858,4.0483695,2.8960000,13.7660000,413.8460000,1256.0000000,6054.0000000,1.2400000
1859,5.0182311,2.3010000,13.2480000,112.4630000,907.0000000,5487.0000000,1.0200000
1860,3.7257237,2.3816200,11.5792771,553.4075728,1237.0322556,5698.0000000,1.1429501
1861,3.9704457,3.7793044,11.7222736,1506.4365626,1588.9398662,5840.0000000,1.8973200
1862,4.2102425,2.9567547,8.4263554,155.5183712,900.6689155,4927.6000000,0.8166130
1863,5.9839451,5.3886513,10.7016592,632.2914999,1278.9368045,5609.0000000,1.7176100
1864,3.4843271,3.5220000,15.9782000,1741.7100000,1799.0000000,7250.0000000,1.5700000
1865,13.1147744,4.3180000,9.7905900,95.9399000,871.0000000,5496.1000000,1.5400000
1866,18.3877081,6.4051530,6.3790962,211.2844875,972.3814218,6382.7000000,1.7655700
1867,2.9887654,2.9847247,14.0699828,690.1555373,1307.2435081,5639.0000000,1.1214100
1868,6.0027375,4.1640000,8.7280600,475.0150000,,5633.0000000,1.0800000
1869,3.5985851,4.0150000,11.8109000,1318.0200000,1678.0000000,6303.0000000,1.4500000
1870,4.5815438,3.3670000,15.1889000,290.5930000,1150.0000000,5525.0000000,1.0700000
1871,4.4817684,2.1860000,19.0204000,277.6610000,1137.0000000,6734.0000000,1.2500000
1872,3.1711207,3.6276575,13.9247290,1369.1513607,1551.4315362,6140.0000000,1.4561800
1873,3.8229149,3.1710000,13.5313000,598.3400000,1377.0000000,6166.4000000,1.2100000
1874,3.7494409,2.4520000,13.2544000,1186.5100000,1635.0000000,7899.0000000,1.8900000
1875,3.4580018,2.6231719,14.7324849,1028.4855924,1444.3395468,6427.8000000,1.2663000
1876,3.7146478,3.8350000,15.2308000,698.1480000,1432.0000000,5783.0000000,1.3200000
1877,3.1901569,1.8262867,15.1464610,2876.2951268,1867.7902797,6474.5700000,1.9895800
1878,3.3978620,4.5020000,18.3834000,2031.4700000,1870.0000000,6590.0000000,1.8300000
1879,3.5838508,3.0850000,12.4141000,409.7710000,1253.0000000,5450.0000000,1.0800000
1880,3.0183134,2.7800000,9.1086500,388.4390000,,5238.0000000,0.9300000
1881,4.5207400,4.1750000,13.7321000,713.8590000,1440.0000000,6050.0000000,1.4900000
1882,4.6965638,3.0560000,16.2589000,459.9030000,1290.0000000,6502.7000000,1.4300000
1883,4.0266483,2.3120000,1.9018900,213.7350000,1065.0000000,5276.5000000,0.7800000
1884,9.5835608,2.4050000,12.6233000,372.1920000,1223.0000000,5781.0000000,1.9100000
1885,5.4566563,3.7830000,10.9408000,381.0780000,1230.0000000,5674.8000000,1.7200000
1886,3.5871580,1.2300000,10.0104000,177.3120000,1016.0000000,6495.7000000,1.7500000
1887,61.6277000,6.4010000,11.7392000,21.7464000,601.0000000,5581.0000000,1.0700000
1888,2.4238226,2.2484015,12.2562719,549.9140520,1235.0753497,5410.0000000,0.9300000
1889,0.7460577,1.7540000,1.7772500,6994.6100000,2547.0000000,6162.0000000,1.1300000
1890,8.4930270,3.7330000,20.9820000,246.7180000,1104.0000000,6287.0000000,1.4100000
1891,3.4559382,4.2100000,,733.7210000,1449.0000000,9290.0000000,
1892,1.4711386,1.6770000,6.7021700,1889.2600000,1836.0000000,6514.0000000,2.1900000
1893,2.6828140,0.9870000,23.5198000,852.8550000,1505.0000000,8528.0000000,5.2800000
1894,3.8174210,2.4700000,3.3250700,529.5960000,1336.0000000,6033.7000000,1.0200000
1895,16.2709828,1.8350000,6.8163100,5.8318200,432.0000000,4811.0000000,0.8700000
1896,3.6039259,3.7370000,9.2038900,1930.9600000,1846.0000000,7080.0000000,3.0500000
1897,5.7343600,1.1460000,21.0528000,19.8561000,588.0000000,4405.0000000,0.8600000
1898,4.1554362,6.0880000,11.1924000,2704.6200000,2009.0000000,6352.0000000,3.5300000
1899,13.4758478,2.0643913,1.9840882,10.1837519,455.6136246,4111.0000000,0.6181730
1900,5.3376282,2.1430000,16.1323000,63.1216000,785.0000000,4825.0000000,3.5000000
1901,6.0210332,2.2110000,18.8835000,635.6570000,,7668.0000000,1.9300000
1902,7.2340640,6.0205683,18.5228447,827.0806334,1367.7499655,6770.0000000,1.7378300
1903,1.3326579,1.5960595,11.5968325,195.7065144,953.9400228,3947.0000000,0.5944910
1904,4.9088819,5.5607357,15.9619759,1882.9021211,1680.0673260,6606.0000000,2.0917900
1905,20.6006151,1.4716288,8.1782864,3.4585595,347.8112006,3821.0000000,0.4945750
1906,1.4509175,1.1230000,20.5418000,2374.6700000,1944.0000000,6472.0000000,1.2400000
1907,2.2338786,3.0400001,3.1159001,3165.1853297,1913.0201108,6422.3000000,1.6599200
1908,4.7246650,4.3082924,12.5337443,729.5242428,1325.4998462,5385.7000000,1.5727000
1909,1.1645141,1.6482210,6.3506237,3483.4007607,1959.3887499,5979.0000000,1.2336900
1910,3.3639254,3.3430495,3.0449863,874.7955667,1387.0636575,5890.3000000,1.2801800
1911,13.0393586,4.9218325,3.3482223,243.5260946,1007.5256829,5890.3000000,1.3138300
