period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS,confidence_positive
14.7091662,3.6278152,5047.932631,6.5471787,612.6899904,33.3030602,4888.0,0.880213,0.99999964
5.44085762,2.119,138.0,0.97,892.0,149.44,5519.0,0.762,0.9999999
2.64185268,1.76,150.0,3.56,2104.0,4636.69,5195.0,2.935,1.0
35.6757453,7.381,471.0,3.02,671.0,47.96,6157.0,1.33,0.9999145
2.1271199,2.386,14960.0,13.6834,1476.0,789.061,5483.2,1.08,0.9999976
0.855763492,3.64361,132000.0,72.82,2464.0,8674.28,6679.0,1.326,9.923047e-13
396.349253,2.685,413.0,2.39,293.0,1.73,6495.0,1.168,0.99999297
1.48922187,1.882,614.0,2.5,1594.0,1524.19,5780.0,1.0,0.9999999
0.793663156,0.8244,186.0,1.14,1614.0,1600.85,5077.0,0.825,1.0
357.588538,3.367,345.0,3.53,420.0,7.38,7435.0,1.876,0.9999974
1.8354365,1.633,310.0,5.7988,2530.0,6809.52,9758.0,3.27,0.9999999
2.529073751,1.8827,1570.0,25.8,1137.0,395.83,5465.0,0.766,0.9999566
11.3251153,2.126,297.0,1.26,674.0,48.78,5334.0,0.727,0.9999999
199.3113,6.43,384.0,1.64,278.0,1.42,5662.0,0.789,0.9995515
135.57186,9.94,41.2,0.83,439.0,8.77,6070.0,1.277,0.99672276
1.9160221,1.405,2430.0,10.8261,1195.0,339.505,5623.0,2.09,1.0
3.1653382,3.4977253,14923.6408,15.6677026,1486.502596,1153.941226,6463.47,1.25477,0.9996088
151.863949,8.577,747.0,2.41,318.0,2.43,5713.0,0.893,0.9948389
256.45616,35.35,17300.0,9.44,175.0,0.22,4070.0,0.646,6.474591e-15
4.132031,1.354,4220.0,3.73783,823.0,76.3127,5657.6,0.53,0.9999969
1.5873866,1.51,110.0,1.09083,1294.0,466.553,5028.0,0.81,1.0
4.60690612,4.176,138.0,0.9,950.0,192.38,5529.0,0.775,0.999997
32.429738,4.419,988.0,2.6538,493.0,9.85942,5271.0,0.83,0.99999785
4.944927575,3.4648,1030.0,19.43,728.0,66.56,4428.0,0.701,0.9999982
0.77544539,1.8764,6790.0,35.53,1883.0,2974.07,5861.0,0.865,0.9951475
4.6086828,4.283,13990.0,20.3715,1907.0,2197.47,8097.0,1.72,0.91273206
4.5117148,4.48,550.0,2.89398,1535.0,921.698,5785.0,1.35,0.9999999
8.2065998,3.785,417.0,4.6173,2135.0,3451.52,6061.0,1.38,0.9999995
1.8718991,1.475,920.0,2.40733,1001.0,167.099,4201.0,0.75,1.0
7.258450123,5.7297,3710.0,5.53,880.0,141.3,5638.0,0.92,0.9999305
1.13305,1.073,100.0,2.16887,1536.0,925.999,5883.8,2.1,1.0
28.655498,8.58,174.0,1.45,658.0,44.37,6268.0,1.1,0.996267
12.9462567,9.568,169.0,1.13,764.0,80.34,6058.0,0.867,0.9634335
49.873958,1.351,562.0,1.5,366.0,4.26,4979.0,0.629,1.0
2.6721807,2.433,15750.0,13.6986,1316.0,499.207,5549.0,1.06,0.99999535
6.07972016,7.1228,291.0,2.32,1111.0,360.77,5460.0,1.346,0.99999857
3.117087797,3.06941,12200.0,88.51,1842.0,2725.12,6338.0,2.046,0.14782935
4.3474,4.684,3520.0,10.753,1475.0,786.037,5618.0,1.79,1.0
14.4252635,3.754,221.0,1.68,773.0,84.28,5467.0,1.152,0.9999999
3.2637419,1.977,8150.0,13.3617,1186.0,328.681,6016.1,1.42,0.99999976
8.65311903,1.273,207.0,0.85,493.0,13.95,3929.0,0.55,1.0
0.566795728,2.79,18.9,0.64,2755.0,13656.59,6130.0,1.393,0.9999951
3.388887193,2.4475,11300.0,10.72,1212.0,511.3,5780.0,1.0,0.9999939
3.7724643,2.099,8796.0,13.0104,1137.0,277.764,6170.0,1.38,0.99999917
1.665784138,1.8946,2010.0,97.27,2636.0,11424.49,6261.0,2.789,0.923038
24.4383239,5.5899007,2401.874007,5.1712602,663.6424754,45.8413818,6151.0,1.03824,0.9998204
14.20442616,3.898,801.0,1.9,602.0,31.1,5350.0,0.678,0.9999963
67.6690554,9.556,961.0,3.39,495.0,14.24,6127.0,1.08,0.9781244
3.4747684,3.054,4548.0,16.2878,2222.0,4048.18,6572.0,1.65,0.99999416
5.89399142,1.2737,11000.0,11.16,940.0,185.03,5713.0,0.893,0.9999976
16.2016817,2.792,885.0,2.38101,641.0,28.0911,5071.0,0.78,0.9999999
245.01902,8.56,376.0,1.98,310.0,2.17,6167.0,1.01,0.9842897
3.96643,2.025,828.371,5.99981,1227.0,376.453,6565.2,1.9,1.0
219.931324,4.818,641.0,2.3,279.0,1.43,5557.0,0.912,0.9999875
25.1933989,4.62,481.0,1.95,513.0,16.34,5009.0,0.84,0.9999994
8.58969597,8.471,245.0,20.8,882.0,143.02,6024.0,0.9,0.6454366
7.72513619,2.042,382.0,1.71,581.0,26.91,4245.0,0.637,1.0
2.19296,4.586,4933.74,22.7769,3722.0,31883.5,7009.8,2.95,0.9917523
1.736952453,2.40641,8080.0,33.46,1395.0,891.96,5805.0,0.791,0.9939978
8.7614828,3.301,4200.0,11.807,1037.0,192.233,6614.0,1.83,0.99999976
9.97202023,1.425,330.0,1.26,627.0,36.53,4810.0,0.696,1.0
0.541405029,2.7481,328000.0,125.64,2679.0,12266.51,5096.0,1.782,7.798339e-27
7.64941291,6.56935,236000.0,53.4,1050.0,287.83,6387.0,1.076,1.416224e-18
0.70544189,1.772,134.0,1.04,1960.0,3481.65,5838.0,0.897,0.99999976
4.6144478,1.8613266,15541.99575,14.103773,944.5404164,188.1062326,5417.0,0.831063,0.9999894
384.356448,3.872,716.0,3.03,255.0,1.0,5903.0,0.994,0.9999845
499.47338,12.248,1660.0,3.71,191.0,0.31,5251.0,0.817,0.42315975
184.262741,11.94,292.0,2.57,380.0,4.93,6115.0,1.291,0.8916398
1.594745374,1.9604,15000.0,11.3,1539.0,1329.42,5934.0,0.893,0.9999646
0.566801045,1.7499,188.0,1.42,2348.0,7209.06,6106.0,0.982,0.9999976
6.993576155,21.2695,2920.0,101.15,1605.0,1569.11,6565.0,2.467,3.424458e-12
15.64064161,6.4524,273000.0,77.18,921.0,169.73,6517.0,1.374,1.2144488e-22
3.412893,2.6,15960.0,14.5305,1206.0,351.311,5691.0,1.13,0.99999225
1.08906057,2.743,76.2,0.75,1511.0,1235.96,5087.0,0.881,1.0
3.6166109,2.711,7012.0,14.0162,1801.0,1746.66,8143.0,1.85,0.999749
2.790643481,0.6871,202.0,0.99,816.0,104.74,4353.0,0.603,1.0
3.17463577,10.988,406.0,9.32,1296.0,667.65,5999.0,0.996,0.68816835
15.44605962,4.5963,331000.0,52.93,701.0,57.04,5838.0,0.897,2.1251635e-23
8.39140024,1.193,134.0,1.1,921.0,169.89,5892.0,0.935,1.0
1.368617188,1.6235,127.0,1.84,2255.0,6108.26,6561.0,1.584,1.0
3.5775958,2.779,8730.0,15.3215,1415.0,665.763,6355.0,1.61,0.9999988
15.0867738,2.1250291,1911.92218,2.0905859,350.5935542,3.5705631,3570.0,0.471842,1.0
237.26601,8.74,150.0,1.23,299.0,1.89,5786.0,1.007,0.9969214
9.07098164,2.6903,1030.0,2.94,825.0,109.61,5672.0,0.929,0.99999964
6.62761199,6.15281,227000.0,82.03,1204.0,496.41,6316.0,1.333,1.3641733e-19
1.371587993,12.901,456.0,4.91,2413.0,8016.36,7045.0,1.604,0.046767846
493.30572,5.425,405.0,1.08,149.0,0.12,4558.0,0.548,0.99998355
354.63284,2.227,281.0,0.9,152.0,0.13,4206.0,0.535,1.0
18.9828305,6.303,49.1,0.72,707.0,59.15,5962.0,1.035,0.99994993
9.2152386,3.487,695.0,2.47478,956.0,138.746,5940.0,1.06,0.99999917
3.652810043,1.5132,119.0,0.89,1015.0,250.33,5213.0,0.831,1.0
21.80451611,3.4097,1140.0,2.6,543.0,20.48,5481.0,0.708,0.99999654
53.91278363,44.0504,217.0,4.25,697.0,55.85,6085.0,2.02,7.568373e-17
23.4772553,6.735,141.0,1.34,738.0,70.05,6384.0,1.121,0.9996648
359.102042,16.949,1100.0,28.76,290.0,1.67,6355.0,1.108,3.60738e-07
3.3014986,2.106,5640.0,11.7342,1265.0,426.381,6311.9,1.53,0.99999976
31.56904354,2.6364,4230.0,11.18,575.0,25.83,5654.0,0.998,0.9999975
3.04185157,1.434,69.0,0.71,1184.0,465.54,5802.0,0.857,0.9999999
8.0387972,1.487,738.0,2.25604,709.0,42.1222,5002.0,0.78,1.0
5.2477739,3.138,6694.0,8.53362,1095.0,239.402,5647.0,1.1,0.9999989
66.6434565,2.385,277.0,2.99,476.0,12.17,5751.0,1.164,1.0
5.65245733,2.062,121.0,1.05,856.0,127.1,5159.0,0.8,1.0
77.395279,5.26,437.0,6.16,646.0,41.24,5158.0,2.995,1.0
253.374581,22.889,1100.0,19.25,555.0,22.41,5177.0,5.949,1.0
11.49500229,7.602,51.4,1.53,1105.0,351.79,6033.0,1.788,0.9999994
4.44589508,2.3816,441.0,1.94,1063.0,302.6,5918.0,0.865,0.9999993
11.6332127,5.081,3480.0,10.264,935.0,126.951,5287.7,1.73,1.0
4.88698386,1.127,125.0,1.2,1133.0,389.31,6152.0,1.009,0.9999999
1.80774253,2.637,593.0,5.29,1822.0,2606.24,5164.0,1.779,1.0
3.4411264,2.669,2660.0,4.89568,1197.0,341.303,5244.0,0.94,0.9999999
651.07431,5.603,154.0,1.55,234.0,0.71,5696.0,1.261,0.9999888
3.79187443,3.5521,231000.0,47.49,1004.0,240.31,5622.0,0.723,1.3272278e-15
49.5387264,2.238,741.0,20.52,436.0,8.52,5683.0,0.747,0.99990463
22.9221181,8.2,140.0,1.33,684.0,51.7,5897.0,1.081,0.99954104
13.2511214,4.996,267.0,1.98,850.0,123.32,5850.0,1.217,0.9999988
13.0151826,3.613,332.0,1.36,556.0,22.6,4794.0,0.643,0.99999976
3.8266587,2.0605848,1181.81543,2.4536347,765.3931102,81.1071602,4175.0,0.716312,1.0
3.0108217,1.723,8840.0,18.2459,1133.0,273.596,5983.0,1.89,1.0
15.3886607,4.3300643,407.1050545,2.5382638,779.1712437,87.1069216,6101.0,1.0623,0.9999933
0.783258387,2.2926,329.0,1.28,1559.0,1395.69,5067.0,0.715,1.0
5.4823596,4.955098,6502.551422,15.2816665,1475.006932,1118.657778,6243.0,1.85996,0.99999857
5.8574075,5.8548029,6489.730235,13.8892762,1335.11434,750.9220273,5982.9,1.67987,0.9999945
8.07127043,2.393,318.0,1.53,856.0,126.94,5766.0,0.853,0.9999995
5.69059163,2.557,1380.0,3.1,860.0,129.31,5244.0,0.81,0.9999999
1.7266943,0.9051433,1037.78158,1.2127014,662.7454689,45.5940395,3487.0,0.371684,1.0
7.32851947,1.211,278.0,2.33,807.0,100.13,5135.0,0.874,1.0
351.2878737,11.2066,135000.0,38.47,252.0,0.96,5911.0,0.914,1.649997e-13
9.0881638,3.402,24660.0,12.8974,765.0,57.0645,5211.0,0.8,0.9998287
10.21418792,5.8201,304.0,2.29,957.0,198.34,5843.0,1.332,0.99999857
7.1385672,2.464,2064.0,3.60516,787.0,63.7967,5144.5,0.77,0.9999999
3.8143009,1.3793952,457.7909152,1.1147163,577.9658451,26.3711883,3625.0,0.504068,1.0
4.4247361,2.757,13312.0,10.688,1076.0,223.224,5536.0,0.94,0.99999297
7.7561532,2.036,14454.0,5.98246,541.0,14.2212,3462.0,0.44,1.0
7.924204,4.458,8160.0,12.6224,1081.0,226.813,5739.6,1.39,0.99999714
5.78542702,2.271,256.0,1.91,1212.0,510.79,6555.0,1.178,0.9999993
1.6649585,1.5790965,8938.542595,10.3733412,1640.865946,1713.221077,6155.0,1.05799,0.99999547
6.66833241,1.915,362.0,1.18,587.0,28.06,4201.0,0.591,1.0
2.305903447,3.3828,23300.0,39.04,3147.0,23214.46,9696.0,2.492,4.5816423e-06
0.7312783,1.289,322.0,1.7324,1936.0,2334.8,5508.0,0.97,1.0
1.28619671,1.114,137.0,1.27,1646.0,1740.01,5650.0,0.926,1.0
3.75030469,3.246,35.5,0.87,1374.0,842.07,5866.0,1.339,1.0
5.4361667,1.5419673,4797.128848,1.7175409,352.0718502,3.6311669,3139.0,0.211299,1.0
116.025744,3.539,1360.0,37.99,893.0,150.02,4575.0,10.788,1.0
11.8918633,4.78248,362.6899452,1.692303,695.1290314,55.1801287,5461.0,0.834552,0.99999535
1.151244686,1.272,270.0,40.32,1756.0,2253.09,6086.0,0.921,0.9969464
4.8962484,2.362418,1186.028993,3.5246468,796.4215716,95.080851,4528.99,0.799965,1.0
7.4190257,2.472,11610.0,11.48,852.0,87.5704,6004.0,1.02,0.9999801
538.4263,12.751,242.0,3.2,322.0,2.53,5962.0,2.028,0.9987777
64.0019669,4.724,1110.0,2.48,322.0,2.55,4652.0,0.697,0.99999917
95.17831793,3.60125,129000.0,28.75,272.0,1.29,4523.0,0.653,2.7300057e-05
2.1538049,1.6541007,137.9312313,0.8814471,1088.362835,331.6009868,4944.24,0.757603,1.0
153.979362,9.028,793.0,2.53,330.0,2.82,5858.0,0.903,0.9824461
4.0179805,1.1195616,2808.911842,1.1017624,374.4058708,4.6439935,3166.0,0.194357,1.0
3.012476415,3.31903,198000.0,58.77,1388.0,879.89,6015.0,1.088,8.530587e-14
8.8652886,3.2904518,1699.944221,4.2853969,691.3376127,53.9860738,5368.0,0.697439,0.99999726
6.7445683,3.813,86.6,0.86,983.0,220.68,6106.0,0.923,0.9999939
260.02265,12.009,2060.0,3.13,217.0,0.53,5250.0,0.608,0.28873757
3.89043062,6.596,195.0,1.24,1106.0,354.22,5646.0,0.896,0.9999424
96.169569,7.496,895.0,2.07,321.0,2.52,5340.0,0.702,0.9991295
348.68162,10.959,309.0,2.09,302.0,1.96,6450.0,1.155,0.5854856
16.473474,4.201,471.0,1.63,612.0,33.22,5364.0,0.754,0.99999714
7.7538288,3.454,6560.0,9.7807,937.0,127.967,5504.0,1.17,0.9999993
1.2280156,1.0677974,1316.746202,3.2034237,1447.887439,1038.628424,5223.0,0.852493,1.0
9.726748645,19.4093,393000.0,277.38,997.0,233.38,5618.0,1.406,0.0
623.005238,23.5615,140000.0,66.64,229.0,0.64,5689.0,1.207,2.408888e-23
7.09520543,3.69044,233000.0,50.23,813.0,103.28,5481.0,0.778,1.1252656e-15
7.0056805,3.3182125,766.894462,3.1039232,923.4952393,171.8935756,5699.0,0.971675,0.9999994
4.461878,2.937,500.0,2.32515,1289.0,459.495,5986.0,1.04,0.9999995
1.23512429,4.22,15.2,0.38,1642.0,1722.78,5798.0,0.941,0.9999975
58.7701045,6.995,224.0,1.57,508.0,15.78,6158.0,1.013,0.9993511
91.240335,2.314,206.0,1.75,494.0,14.03,6493.0,1.205,0.9999993
5.9214229,2.4606208,140.4285921,1.0470381,847.8110943,122.1004834,5268.0,0.823126,1.0
50.563697,5.381,50.5,1.57,761.0,79.36,6759.0,2.022,0.9999999
1.38607973,8.7,64.6,0.6,1356.0,798.8,5261.0,0.768,0.99945265
3.5315897,2.689,7230.0,14.2116,1349.0,551.242,6209.0,1.62,0.99999976
342.315407,12.476,720.0,3.15,304.0,2.03,6425.0,1.164,0.12615131
20.5452375,2.517,219.0,2.41,742.0,71.57,5670.0,1.264,1.0
4.7802597,1.4588658,1015.455004,7.6126429,1654.298952,1770.015134,5826.0,2.3387201,1.0
2.2377411,4.079,3640.0,14.7763,2150.0,3548.41,6148.0,2.46,1.0
31.00539285,3.073,560000.0,141.82,682.0,51.25,5023.0,1.784,0.0
14.58932429,2.4184,831.0,2.32,594.0,29.53,5142.0,0.755,0.9999999
56.40651043,18.4332,102000.0,21.93,358.0,3.87,5011.0,0.647,7.2853084e-13
3.364425589,1.3261,4840.0,56.83,1106.0,352.97,5813.0,0.775,0.79606515
295.958914,4.244,464.0,2.1,265.0,1.17,5505.0,0.992,0.9999974
421.98194,13.799,173.0,2.02,334.0,2.96,6760.0,1.515,0.105775885
41.0175174,8.2090013,229.2846536,2.4013155,717.0068321,62.4617543,6988.0,1.4608001,0.9970663
4.9707023,2.586,487.0,2.38733,1186.0,328.783,6109.0,1.21,0.9999999
93.881556,20.644,189.0,2.02,479.0,12.42,5676.0,1.487,0.002080337
1.50178705,2.936,86.7,0.93,1617.0,1619.24,5964.0,0.987,0.9999994
513.14417,14.13,224.0,1.3,208.0,0.45,5709.0,0.837,0.016407995
19.40669392,5.27765,465000.0,57.97,597.0,30.05,5622.0,0.778,1.920714e-33
23.1274171,4.901,157.0,1.44,667.0,46.89,5865.0,1.066,0.9999958
222.28056,3.035,272.0,2.56,405.0,6.37,6543.0,1.531,0.99999964
25.94964132,11.6411,67.8,2.06,753.0,76.14,5109.0,1.922,0.99999857
4.4168832,3.659,11250.0,14.9431,1314.0,495.827,5847.0,1.42,0.999997
7.4108495,1.9719278,1257.564738,1.5612416,433.383473,8.3370112,3578.0,0.416718,1.0
6.08003714,1.308,184.0,1.07,808.0,100.72,4991.0,0.804,1.0
0.336826,0.883311,18251.29209,15.240658,2619.630824,11129.64647,5780.0,1.0,0.99962807
3.6071588,3.947,4270.0,11.5952,1599.0,1086.36,6071.0,1.68,0.99999976
7.30497811,4.5414,10900.0,10.86,760.0,78.87,5247.0,0.744,0.99987733
7.25101997,2.799,123.0,0.91,807.0,100.18,5382.0,0.827,0.9999999
6.3980642,2.004,1656.0,2.62025,671.0,33.7178,4695.0,0.63,1.0
3.722158895,1.9941,757.0,2.33,1046.0,283.28,5617.0,0.806,0.99999976
8.5433774,6.149,75.1,1.58,1260.0,595.97,6602.0,1.685,0.9999976
1.0690665,1.4807714,2898.603746,9.4235411,1922.965099,3231.518229,5930.0,1.13442,0.99999964
41.0081117,4.376,1000.0,2.64,425.0,7.72,5303.0,0.708,0.99999285
11.0619937,1.7587777,3249.116433,1.6184944,304.152939,2.0225025,3248.0,0.275364,1.0
4.2333233,2.325,10850.0,12.5093,1070.0,217.929,5696.0,1.14,0.99999857
5.09506,5.73,23.6,2.14,2247.0,6030.14,6700.0,4.146,1.0
1.63668262,1.907,922.0,103.99,2562.0,10160.3,5234.0,3.739,0.9999995
0.447861451,0.8541,265.0,1.42,2263.0,6221.08,5901.0,0.848,0.9999994
66.1544958,6.945,1970.0,3.33,315.0,2.33,4679.0,0.643,0.99994886
0.876826336,3.6097,138000.0,37.24,2042.0,4095.0,6344.0,0.962,2.9430878e-09
2.929299629,7.102,83900.0,51.67,1272.0,618.11,5780.0,1.0,1.3734996e-07
3.74443645,2.9191,73.3,1.1,1328.0,736.89,5876.0,1.293,1.0
53.1991439,6.2024225,591.4602835,2.8396233,514.56613,16.568599,5729.0,1.15632,0.9999876
175.358905,5.34,215.0,2.9,420.0,7.36,5109.0,2.02,1.0
32.00381564,4.31197,17100.0,180.25,960.0,201.25,5260.0,4.062,0.026055498
29.2254372,5.293,174.0,1.35,614.0,33.69,6049.0,1.008,0.9999713
18.8500438,3.407,2610.0,3.09094,435.0,5.95531,3960.0,0.63,1.0
2.5950747,0.7921274,665.2502774,5.9382555,2204.616037,5582.81004,6852.0,2.24201,1.0
5.0358501,6.391,3956.0,15.0966,2127.0,3403.81,7455.0,2.57,0.9999939
372.54353,21.83,1110.0,74.14,226.0,0.62,5561.0,0.836,1.6477977e-14
60.06632,2.409,990.0,7.64759,709.0,42.0912,5660.0,1.47,1.0
1.606163631,4.92516,145000.0,130.46,2943.0,17727.93,8027.0,2.314,3.9691967e-21
0.699985822,3.02633,389000.0,46.27,1653.0,1761.47,5264.0,0.724,3.506968e-25
12.9177538,1.8,11460.0,15.194,601.0,21.7315,5606.0,1.3,0.99999964
2.2358979,1.588,610.0,3.28794,1505.0,851.912,4793.8,0.9,1.0
11.714447,3.5131822,12763.9935,11.53374,690.7263119,53.7953827,5165.0,0.885629,0.9999906
89.7398137,3.26371,81100.0,38.01,363.0,4.1,5777.0,0.747,7.477182e-05
37.8102649,8.733,570.0,2.33,566.0,24.27,6085.0,0.973,0.9909973
1.089077224,2.705,153.0,1.0,1458.0,1068.22,5118.0,0.83,1.0
1.085229874,0.652,238.0,1.37,1632.0,1675.45,5713.0,0.851,1.0
3.9606593,3.442,5810.0,10.7218,1554.0,970.247,6647.0,1.4,0.99998534
716.2159783,2.267,9757.0,9.73397,428.0,5.58002,5699.0,0.98,0.99996257
2.959842,2.53,11248.0,12.6502,1273.0,436.937,5585.0,1.13,0.9999987
33.8938177,2.012,205.0,1.22,527.0,18.27,5818.0,0.848,0.99999964
14.46993942,7.455,1240.0,85.84,1713.0,2033.61,4735.0,9.043,1.0
3.4950422,1.0311342,2004.426903,1.2734423,400.3206181,6.0694989,3022.0,0.242745,1.0
17.31711739,3.1518,1470.0,2.04,454.0,10.07,4719.0,0.502,0.9999995
5.5514857,2.0186927,1282.32279,2.0319062,481.205367,12.6719325,3478.0,0.46769,1.0
4.2417694,1.832,18430.0,11.5903,799.0,67.8153,4794.0,0.81,0.9999993
3.689920099,2.6557,427.0,1.89,1147.0,408.99,5880.0,0.917,0.9999994
8.4071591,5.002,533.0,10.1248,910.0,114.149,4642.6,4.71,1.0
0.6676722,1.117,3440.0,17.2447,2284.0,4517.79,6842.0,2.82,1.0
6.4424263,2.604,1430.0,3.14002,769.0,58.2235,4661.0,0.8,1.0
3.9017499,1.845,27430.0,12.6062,816.0,73.9553,4665.0,0.71,0.9999951
2.1547472,1.6582238,49552.18234,11.6102486,689.8799484,53.5321999,3538.0,0.50843,0.9999962
16.672227,2.703,3851.0,11.748,715.0,43.5589,7025.0,1.68,0.999997
3.9152737,2.562,3350.0,9.43435,1170.0,311.498,5714.0,1.58,1.0
48.5023669,1.053,740.0,906.03,192.0,0.32,3396.0,0.28,0.0
0.762132307,1.22,63.7,0.75,1872.0,2913.14,5594.0,0.934,1.0
1.6622263,3.415,12560.0,18.8693,2157.0,3599.67,6152.0,1.61,0.99998844
6.12810722,2.824,2340.0,39.52,1513.0,1237.9,7245.0,1.667,0.99389076
2.3601883,2.455,21460.0,13.4654,1321.0,505.623,5356.0,0.9,0.99998116
13.28689997,3.2825,1040.0,2.78,715.0,61.8,5730.0,0.87,0.9999981
5.4588359,4.555,3290.0,8.59319,1486.0,809.823,6349.0,1.41,0.9999931
4.1533998,3.857,6043.0,15.5058,1661.0,1266.49,6866.0,2.11,0.9999995
31.827649,1.639,520.0,4.98,668.0,47.21,4774.0,1.954,1.0
48.11881255,5.27958,69900.0,45.18,490.0,13.6,6003.0,0.872,5.7836346e-06
0.687739345,0.1866,37.6,1.53,2837.0,15318.29,6823.0,1.493,0.99999714
21.86965714,5.5177,126.0,1.51,790.0,92.0,6214.0,1.297,0.99999404
4.3359117,3.461,8530.0,13.9797,1307.0,485.004,5815.0,1.51,0.9999995
9.1717558,3.54,5240.0,7.49243,1186.0,328.919,7513.5,1.08,0.99458355
3.3411398,3.244,15431.0,15.9091,1614.0,1126.75,6702.0,1.3,0.99946207
2.178154348,3.4874,429.0,22.22,1392.0,886.88,5947.0,0.881,0.99950767
399.37587,21.25,552.0,3.93,326.0,2.66,6098.0,1.618,8.119496e-05
1.42744,1.973,450.0,7.86301,3620.0,28512.6,6000.2,1.33,0.9918554
19.23003819,7.04412,266000.0,186.53,1361.0,810.65,7703.0,2.916,1.9189225e-30
4.84350003,3.045,50.2,0.9,1121.0,373.1,5762.0,1.056,0.9999999
1.632916419,1.5599,209.0,1.13,1237.0,554.07,4979.0,0.803,1.0
2.9757428,4.43,6820.0,18.7018,1817.0,1810.83,6025.0,2.18,1.0
4.7443604,1.139,9002.0,7.57257,633.0,26.7153,5420.1,0.75,0.9999993
2.1223673,1.5855365,8056.334025,12.9814367,1596.394399,1534.906,6079.0,1.19653,0.99999845
743.4843888,3.8041623,5535.460409,5.4510788,360.5530878,3.9939064,5342.0,0.697666,0.9998264
10.8948421,2.0719394,3168.385358,2.4691414,390.8242112,5.5137471,3618.0,0.435666,1.0
0.9298045,1.203,720.0,4.60146,2234.0,4136.65,7019.0,1.65,0.9999999
15.53753378,5.8262,209000.0,40.9,694.0,54.73,5704.0,0.868,1.5235424e-14
2.102416517,1.7684,1500.0,29.29,1435.0,1003.06,5999.0,0.959,0.9998216
225.1037885,4.0237136,10850.13494,13.2081506,341.1480504,3.2010509,5965.99,1.25231,0.99991727
3.42806306,2.417,178.0,1.21,1131.0,386.14,5559.0,0.914,0.9999999
0.91677,1.337,276.272,3.12766,2236.0,4151.31,5825.0,1.71,1.0
0.73772,1.057,980.0,4.68288,1853.0,1958.84,6001.0,1.49,1.0
18.22211768,2.044,2320.0,7.45,620.0,34.99,5162.0,0.958,1.0
25.7054557,6.059,266.0,1.75,670.0,47.76,6326.0,1.001,0.99966717
5.652623,3.434,1250.0,8.94354,2011.0,2717.06,6415.4,1.92,1.0
0.971915957,1.6023,73.7,0.79,1609.0,1591.27,5196.0,0.889,1.0
2.4053036,3.3515613,11063.07915,19.9376761,1763.148134,2283.895394,5476.0,1.84636,1.0
3.548465446,4.56904,7250.0,14.92,1640.0,1708.28,6290.0,1.746,0.99999654
28.16261258,3.19576,37800.0,23.52,470.0,11.52,4936.0,0.761,0.9930254
4.29251656,4.254,250.0,3.66,1144.0,403.88,6032.0,0.973,0.99998975
3.587158,1.23,3120.0,10.0104,1016.0,177.312,6495.7,1.75,1.0
12.9281223,3.9850989,4105.170525,9.974436,899.0560909,154.407415,6332.0,1.39271,0.9999937
3.8537616,3.392,18650.0,14.7144,1298.0,471.61,5697.0,1.06,0.99992824
37.537859,6.513,269.0,1.77,583.0,27.38,6095.0,1.082,0.9998746
28.227413,5.782,1110.0,2.82,565.0,24.03,5858.0,0.849,0.9998307
2.980479588,3.72527,375000.0,70.52,1370.0,833.83,6065.0,1.047,1.9197383e-27
185.83013,10.14,72.6,1.01,370.0,4.42,6137.0,1.187,0.98334163
6.58738839,4.758,259.0,1.35,871.0,136.02,5616.0,0.822,0.99999213
2.0845434,2.017038,12504.82502,13.4432705,1463.951309,1085.494259,5638.0,1.10646,0.99999833
8.18504859,4.673,97.6,0.93,892.0,149.41,5984.0,0.906,0.99998486
84.5733346,5.762,892.0,2.59,366.0,4.26,5418.0,0.888,0.99997866
2.049602348,1.061,186.0,1.08,1203.0,494.57,5356.0,0.78,1.0
4.350087749,2.6428,23600.0,24.77,1136.0,393.2,6060.0,0.953,0.9916136
3.1274951,2.5639391,13633.91673,17.6985303,1582.312682,1481.461049,6457.0,1.41321,0.9999635
13.3669309,3.733,12.2,0.27,656.0,43.71,5417.0,0.772,0.99999905
10.181584,3.5089,5740.0,7.73,812.0,102.91,5988.0,0.836,0.9999304
2.5726086,0.927,50028.0,13.0131,493.0,9.86195,3163.0,0.34,0.9999981
80.292171,1.936,159.0,1.33,459.0,10.49,6188.0,1.049,0.99999964
1.332547503,4.521,130.0,1.23,1719.0,2062.92,6077.0,0.999,0.9999887
1.4937444,2.044,160.0,1.62102,1956.0,2431.71,6328.0,1.28,0.9999999
6.30828538,2.48633,114000.0,29.34,803.0,98.21,5069.0,0.78,0.00063650415
3.244299,2.6887498,5692.004831,12.9273057,1567.785035,1427.798956,5999.0,1.5585901,0.9999999
13.0366377,3.184,155.0,2.23,1047.0,283.97,6084.0,1.677,1.0
2.43902575,1.1598,82.5,2.61,2307.0,6700.04,6546.0,2.784,1.0
5.47715718,1.3849,568.0,2.17,892.0,149.23,5029.0,0.93,1.0
12.7846809,4.8533784,19658.08167,11.7994875,675.6336681,49.2454527,5077.7,0.836244,0.9997881
6.9541458,4.077,7080.0,15.5368,1149.0,289.666,5917.0,1.78,0.99999976
14.37504582,3.208,251.0,2.05,786.0,90.16,5931.0,1.053,0.9999994
733.9910938,4.719,1675.0,4.8141,660.0,31.6587,5699.6,1.27,0.9999924
2.15839583,8.09,352.0,14.28,1103.0,350.53,5272.0,0.662,0.9832274
